"Country","Sex","Age","Year","l60","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"HUN","Males",60,1961,0.76969,"HUN_1961_1_60","HUN_1961_1",233,5,0.0856899999999999,0.111330535670205,233000,25940.0148111577,25940.0148111577,0.111330535670205,0.684,0.76969,0.00108062762727279,0.00108062762727279,"HUN_1961",339.88,148.36,191.52,800.46,1603.66,6083,"60_1"
"HUN","Males",60,1962,0.75762,"HUN_1962_1_60","HUN_1962_1",241,5,0.0908599999999999,0.119928196193342,241000,28902.6952825955,28902.6952825955,0.119928196193342,0.66676,0.75762,0.00110877272159981,0.00110877272159981,"HUN_1962",367.08,151.8,215.28,804.42,1750.5,6315,"60_1"
"HUN","Males",60,1963,0.76748,"HUN_1963_1_60","HUN_1963_1",247,5,0.0873200000000001,0.113774951790275,247000,28102.4130921979,28102.4130921979,0.113774951790275,0.68016,0.76748,0.00108899241941042,0.00108899241941042,"HUN_1963",365.6,150.12,215.48,824.31,1751.09,6644,"60_1"
"HUN","Males",60,1964,0.77477,"HUN_1964_1_60","HUN_1964_1",249,5,0.08885,0.11467919511597,249000,28555.1195838765,28555.1195838765,0.11467919511597,0.68592,0.77477,0.00107835963479028,0.00107835963479028,"HUN_1964",361.56,153.88,207.68,831.42,1715.02,6994,"60_1"
"HUN","Males",60,1965,0.77377,"HUN_1965_1_60","HUN_1965_1",249,5,0.08878,0.114736937332799,249000,28569.497395867,28569.497395867,0.114736937332799,0.68499,0.77377,0.00107265534211661,0.00107265534211661,"HUN_1965",371.8,151.04,220.8,830.43,1746.77,7029,"60_1"
"HUN","Males",60,1966,0.778565,"HUN_1966_1_60","HUN_1966_1",251,5,0.087985,0.113009189984137,251000,28365.3066860185,28365.3066860185,0.113009189984137,0.69058,0.778565,0.00106058187421432,0.00106058187421432,"HUN_1966",384.48,150.32,234.16,846.72,1907.8,7406,"60_1"
"HUN","Males",60,1967,0.771795,"HUN_1967_1_60","HUN_1967_1",252,5,0.090805,0.117654299392974,252000,29648.8834470293,29648.8834470293,0.117654299392974,0.68099,0.771795,0.00104968260300796,0.00104968260300796,"HUN_1967",368.12,161.56,206.56,887.4,1711.48,7801,"60_1"
"HUN","Males",60,1968,0.76861,"HUN_1968_1_60","HUN_1968_1",254,5,0.09265,0.120542277618038,254000,30617.7385149816,30617.7385149816,0.120542277618038,0.67596,0.76861,0.00104376541854693,0.00104376541854693,"HUN_1968",368.08,169.76,198.32,935.73,1692.19,7865,"60_1"
"HUN","Males",60,1969,0.76851,"HUN_1969_1_60","HUN_1969_1",260,5,0.09236,0.120180609230849,260000,31246.9584000208,31246.9584000208,0.120180609230849,0.67615,0.76851,0.00103696014494465,0.00103696014494465,"HUN_1969",384.88,173.48,211.4,887.67,1780.45,8069,"60_1"
"HUN","Males",60,1970,0.76175,"HUN_1970_1_60","HUN_1970_1",268,5,0.0943000000000001,0.123793895635051,268000,33176.7640301936,33176.7640301936,0.123793895635051,0.66745,0.76175,0.00104322181952027,0.00104322181952027,"HUN_1970",381.88,178.32,203.56,968.76,1708.36,8015,"60_1"
"HUN","Males",60,1971,0.75509,"HUN_1971_1_60","HUN_1971_1",273,5,0.0923,0.122237084321074,273000,33370.7240196533,33370.7240196533,0.122237084321074,0.66279,0.75509,0.00103630168547732,0.00103630168547732,"HUN_1971",381.68,179.04,202.64,968.58,1721.74,8349,"60_1"
"HUN","Males",60,1972,0.76265,"HUN_1972_1_60","HUN_1972_1",278,5,0.08882,0.116462335278306,278000,32376.529207369,32376.529207369,0.116462335278306,0.67383,0.76265,0.00102284249957183,0.00102284249957183,"HUN_1972",379.72,185.36,194.4,949.32,1679.96,8505,"60_1"
"HUN","Males",60,1973,0.7621,"HUN_1973_1_60","HUN_1973_1",282,5,0.09011,0.118239076236714,282000,33343.4194987535,33343.4194987535,0.118239076236714,0.67199,0.7621,0.00103413189469062,0.00103413189469062,"HUN_1973",381.52,187.84,193.72,986.4,1692.08,8920,"60_1"
"HUN","Males",60,1974,0.75507,"HUN_1974_1_60","HUN_1974_1",281,5,0.08926,0.118214205305468,281000,33218.1916908366,33218.1916908366,0.118214205305468,0.66581,0.75507,0.00102683219385593,0.00102683219385593,"HUN_1974",399.8,193.28,206.52,1025.91,1748.29,9111,"60_1"
"HUN","Males",60,1975,0.74984,"HUN_1975_1_60","HUN_1975_1",271,5,0.0917199999999999,0.122319428144671,271000,33148.5650272058,33148.5650272058,0.122319428144671,0.65812,0.74984,0.00101633134521179,0.00101633134521179,"HUN_1975",397.16,199.12,198.08,1048.5,1718.34,9253,"60_1"
"HUN","Males",60,1976,0.75306,"HUN_1976_1_60","HUN_1976_1",247,5,0.0916899999999999,0.121756566541843,247000,30073.8719358351,30073.8719358351,0.121756566541843,0.66137,0.75306,0.00100951954554124,0.00100951954554124,"HUN_1976",402.72,206.04,196.68,1039.41,1617.87,9231,"60_1"
"HUN","Males",60,1977,0.74931,"HUN_1977_1_60","HUN_1977_1",218,5,0.09112,0.12160521012665,218000,26509.9358076097,26509.9358076097,0.12160521012665,0.65819,0.74931,0.00101153979130153,0.00101153979130153,"HUN_1977",389.92,201.08,188.84,1015.56,1631.52,9765,"60_1"
"HUN","Males",60,1978,0.73536,"HUN_1978_1_60","HUN_1978_1",188,5,0.09655,0.131296235857267,188000,24683.6923411662,24683.6923411662,0.131296235857267,0.63881,0.73536,0.00104533272575937,0.00104533272575937,"HUN_1978",399.32,208.52,190.8,1005.66,1664.02,9967,"60_1"
"HUN","Males",60,1979,0.73069,"HUN_1979_1_60","HUN_1979_1",172,5,0.09576,0.131054209035295,172000,22541.3239540708,22541.3239540708,0.131054209035295,0.63493,0.73069,0.00105957221286378,0.00105957221286378,"HUN_1979",392.16,211.52,180.64,1071.9,1564.94,9964,"60_1"
"HUN","Males",60,1980,0.71269,"HUN_1980_1_60","HUN_1980_1",178,5,0.10136,0.142221723329919,178000,25315.4667527256,25315.4667527256,0.142221723329919,0.61133,0.71269,0.00106943851878571,0.00106943851878571,"HUN_1980",409,216.72,192.28,1074.6,1643.4,10052,"60_1"
"HUN","Males",60,1981,0.70665,"HUN_1981_1_60","HUN_1981_1",201,5,0.09956,0.140890115332909,201000,28318.9131819147,28318.9131819147,0.140890115332909,0.60709,0.70665,0.00104034644875695,0.00104034644875695,"HUN_1981",406.56,220.64,185.88,1127.34,1610.1,10123,"60_1"
"HUN","Males",60,1982,0.70808,"HUN_1982_1_60","HUN_1982_1",228,5,0.1013,0.143062930742289,228000,32618.3482092419,32618.3482092419,0.143062930742289,0.60678,0.70808,0.0010250081188522,0.0010250081188522,"HUN_1982",405.72,224.64,181.08,1153.26,1600.02,10493,"60_1"
"HUN","Males",60,1983,0.69288,"HUN_1983_1_60","HUN_1983_1",253,5,0.10128,0.146172497402148,253000,36981.6418427433,36981.6418427433,0.146172497402148,0.5916,0.69288,0.00100931631657256,0.00100931631657256,"HUN_1983",411.08,228.88,182.2,1191.06,1570.86,10401,"60_1"
"HUN","Males",60,1984,0.68985,"HUN_1984_1_60","HUN_1984_1",269,5,0.10398,0.15072841922157,269000,40545.9447706023,40545.9447706023,0.15072841922157,0.58587,0.68985,0.00101463218622833,0.00101463218622833,"HUN_1984",414.64,229.4,185.24,1124.37,1600.99,10696,"60_1"
"HUN","Males",60,1985,0.69152,"HUN_1985_1_60","HUN_1985_1",271,5,0.10285,0.148730333179084,271000,40305.9202915317,40305.9202915317,0.148730333179084,0.58867,0.69152,0.00101063810773083,0.00101063810773083,"HUN_1985",417.16,237.96,179.2,1189.71,1560.13,10452,"60_1"
"HUN","Males",60,1986,0.69455,"HUN_1986_1_60","HUN_1986_1",269,5,0.10652,0.153365488445756,269000,41255.3163919084,41255.3163919084,0.153365488445756,0.58803,0.69455,0.00101806350328131,0.00101806350328131,"HUN_1986",420.64,243.2,177.44,1212.39,1548.97,10678,"60_1"
"HUN","Males",60,1987,0.70017,"HUN_1987_1_60","HUN_1987_1",266,5,0.10569,0.150949055229444,266000,40152.4486910322,40152.4486910322,0.150949055229444,0.59448,0.70017,0.00101589393574841,0.00101589393574841,"HUN_1987",430.84,250.48,180.36,1296.63,1624.53,10861,"60_1"
"HUN","Males",60,1988,0.70669,"HUN_1988_1_60","HUN_1988_1",262,5,0.10535,0.149075266382714,262000,39057.719792271,39057.719792271,0.149075266382714,0.60134,0.70669,0.00101315101401406,0.00101315101401406,"HUN_1988",427.68,242.08,185.6,1255.95,1603.37,11207,"60_1"
"HUN","Males",60,1989,0.68952,"HUN_1989_1_60","HUN_1989_1",260,5,0.10827,0.157022276366168,260000,40825.7918552036,40825.7918552036,0.157022276366168,0.58125,0.68952,0.00102100506273526,0.00102100506273526,"HUN_1989",415.2,248.24,166.96,1277.91,1547.89,11003,"60_1"
"HUN","Males",60,1990,0.68011,"HUN_1990_1_60","HUN_1990_1",259,5,0.10705,0.157401008660364,259000,40766.8612430342,40766.8612430342,0.157401008660364,0.57306,0.68011,0.00101781961535632,0.00101781961535632,"HUN_1990",391.48,230.56,160.92,1223.46,1508.06,10296,"60_1"
"HUN","Males",60,1991,0.67658,"HUN_1991_1_60","HUN_1991_1",257,5,0.10531,0.155650477401046,257000,40002.1726920689,40002.1726920689,0.155650477401046,0.57127,0.67658,0.00101908499888505,0.00101908499888505,"HUN_1991",380.84,224.56,156.28,1128.6,1448.56,9256,"60_1"
"HUN","Males",60,1992,0.66022,"HUN_1992_1_60","HUN_1992_1",255,5,0.10717,0.162324679652237,255000,41392.7933113205,41392.7933113205,0.162324679652237,0.55305,0.66022,0.00101746025696321,0.00101746025696321,"HUN_1992",375.32,226.48,148.8,1207.35,1462.33,9154,"60_1"
"HUN","Males",60,1993,0.65627,"HUN_1993_1_60","HUN_1993_1",253,5,0.10842,0.165206393709906,253000,41797.2176086062,41797.2176086062,0.165206393709906,0.54785,0.65627,0.00101828889592298,0.00101828889592298,"HUN_1993",356.08,217.24,138.84,1195.92,1329,9294,"60_1"
"HUN","Males",60,1994,0.65938,"HUN_1994_1_60","HUN_1994_1",248,5,0.10563,0.160195941642149,248000,39728.5935272529,39728.5935272529,0.160195941642149,0.55375,0.65938,0.00101437820622972,0.00101437820622972,"HUN_1994",344.88,205.2,139.68,1151.91,1309.21,9772,"60_1"
"HUN","Males",60,1995,0.66879,"HUN_1995_1_60","HUN_1995_1",243,5,0.1061,0.1586447165777,243000,38550.6661283811,38550.6661283811,0.1586447165777,0.56269,0.66879,0.00101722079202042,0.00101722079202042,"HUN_1995",325.48,191.36,134.12,1127.34,1295.18,10135,"60_1"
"HUN","Males",60,1996,0.69037,"HUN_1996_1_60","HUN_1996_1",236,5,0.10573,0.153149760273477,236000,36143.3434245405,36143.3434245405,0.153149760273477,0.58464,0.69037,0.00102138715192015,0.00102138715192015,"HUN_1996",312.12,185,127.12,1118.79,1298.09,10359,"60_1"
"HUN","Males",60,1997,0.69705,"HUN_1997_1_60","HUN_1997_1",232,5,0.1054,0.151208665088588,232000,35080.4103005523,35080.4103005523,0.151208665088588,0.59165,0.69705,0.00102224616319598,0.00102224616319598,"HUN_1997",331.88,189.36,142.52,1108.44,1370.68,10942,"60_1"
"HUN","Males",60,1998,0.6919,"HUN_1998_1_60","HUN_1998_1",227,5,0.10678,0.154328660211013,227000,35032.6058679,35032.6058679,0.154328660211013,0.58512,0.6919,0.00102666543831963,0.00102666543831963,"HUN_1998",327.56,193.68,133.88,1136.43,1344.01,11663,"60_1"
"HUN","Males",60,1999,0.69458,"HUN_1999_1_60","HUN_1999_1",226,5,0.10578,0.152293472314204,226000,34418.3247430102,34418.3247430102,0.152293472314204,0.5888,0.69458,0.00101728513662464,0.00101728513662464,"HUN_1999",334.8,195.32,139.48,1115.46,1353.74,12317,"60_1"
"HUN","Males",60,2000,0.71358,"HUN_2000_1_60","HUN_2000_1",227,5,0.1053,0.147565795005465,227000,33497.4354662406,33497.4354662406,0.147565795005465,0.60828,0.71358,0.00101467893182534,0.00101467893182534,"HUN_2000",364.6,208.48,156.12,1210.68,1396.72,13129,"60_1"
"HUN","Males",60,2001,0.73005,"HUN_2001_1_60","HUN_2001_1",232,5,0.0976,0.133689473323745,232000,31015.9578111088,31015.9578111088,0.133689473323745,0.63245,0.73005,0.000985882610195727,0.000985882610195727,"HUN_2001",355.2,203.4,151.8,1164.51,1361.29,13934,"60_1"
"HUN","Males",60,2002,0.73236,"HUN_2002_1_60","HUN_2002_1",236,5,0.09773,0.133445300125621,236000,31493.0908296466,31493.0908296466,0.133445300125621,0.63463,0.73236,0.000975397501750674,0.000975397501750674,"HUN_2002",356.44,214.24,142.2,1223.55,1279.01,14899,"60_1"
"HUN","Males",60,2003,0.73518,"HUN_2003_1_60","HUN_2003_1",242,5,0.10016,0.136238744253108,242000,32969.7761092521,32969.7761092521,0.136238744253108,0.63502,0.73518,0.000979245795639782,0.000979245795639782,"HUN_2003",349.08,201.88,147.24,1162.71,1331.21,15830,"60_1"
"HUN","Males",60,2004,0.73865,"HUN_2004_1_60","HUN_2004_1",247,5,0.0987,0.133622148514181,247000,33004.6706830028,33004.6706830028,0.133622148514181,0.63995,0.73865,0.000966199346581323,0.000966199346581323,"HUN_2004",362.28,202.6,159.68,1203.57,1409.15,16999,"60_1"
"HUN","Males",60,2005,0.73524,"HUN_2005_1_60","HUN_2005_1",251,5,0.09795,0.133221805124857,251000,33438.6730863391,33438.6730863391,0.133221805124857,0.63729,0.73524,0.000958889922319485,0.000958889922319485,"HUN_2005",362.36,195.4,166.96,1245.51,1445.13,18141,"60_1"
"HUN","Males",60,2006,0.74283,"HUN_2006_1_60","HUN_2006_1",250,5,0.09856,0.132681771064712,250000,33170.442766178,33170.442766178,0.132681771064712,0.64427,0.74283,0.000952678457571121,0.000952678457571121,"HUN_2006",361.6,195.68,165.88,1251.81,1448.59,19253,"60_1"
"HUN","Males",60,2007,0.74739,"HUN_2007_1_60","HUN_2007_1",251,5,0.09676,0.129463867592555,251000,32495.4307657314,32495.4307657314,0.129463867592555,0.65063,0.74739,0.000945335349954214,0.000945335349954214,"HUN_2007",349,195.92,153.08,1255.95,1342.05,19764,"60_1"
"HUN","Males",60,2008,0.75965,"HUN_2008_1_60","HUN_2008_1",255,5,0.09631,0.12678207069045,255000,32329.4280260646,32329.4280260646,0.12678207069045,0.66334,0.75965,0.000939079577680149,0.000939079577680149,"HUN_2008",345.84,192.08,153.76,1252.08,1350.08,20381,"60_1"
"HUN","Males",60,2009,0.76487,"HUN_2009_1_60","HUN_2009_1",260,5,0.0986900000000001,0.12902846235308,260000,33547.4002118007,33547.4002118007,0.12902846235308,0.66618,0.76487,0.000934717486407426,0.000934717486407426,"HUN_2009",340.4,185.36,155.04,1230.48,1369.12,19461,"60_1"
"HUN","Males",60,2010,0.77473,"HUN_2010_1_60","HUN_2010_1",269,5,0.0965900000000001,0.124675693467402,269000,33537.761542731,33537.761542731,0.124675693467402,0.67814,0.77473,0.000924382626140571,0.000924382626140571,"HUN_2010",326.1,178.12,147.98,1230.39,1318.51,20036,"60_1"
"HUN","Males",60,2011,0.78529,"HUN_2011_1_60","HUN_2011_1",284,5,0.09821,0.125062078977193,284000,35517.6304295229,35517.6304295229,0.125062078977193,0.68708,0.78529,0.00091322598937621,0.00091322598937621,"HUN_2011",327.68,179.16,148.52,1223.91,1316.41,20886,"60_1"
"HUN","Males",60,2012,0.79792,"HUN_2012_1_60","HUN_2012_1",295,5,0.09434,0.118232404251053,295000,34878.5592540606,34878.5592540606,0.118232404251053,0.70358,0.79792,0.00088822601950166,0.00088822601950166,"HUN_2012",322.66,178.4,144.26,1194.39,1299.95,20631,"60_1"
"HUN","Males",60,2013,0.81101,"HUN_2013_1_60","HUN_2013_1",302,5,0.09233,0.113845698573384,302000,34381.4009691619,34381.4009691619,0.113845698573384,0.71868,0.81101,0.000883540517874319,0.000883540517874319,"HUN_2013",315.38,168.42,146.94,1238.805,1299.815,21126,"60_1"
"HUN","Males",60,2014,0.81342,"HUN_2014_1_60","HUN_2014_1",311,5,0.09365,0.115131174546975,311000,35805.7952841091,35805.7952841091,0.115131174546975,0.71977,0.81342,0.000878726493354392,0.000878726493354391,"HUN_2014",332.2,181.48,150.76,1242.81,1346.99,22040,"60_1"
"HUN","Males",60,2015,0.81682,"HUN_2015_1_60","HUN_2015_1",324,5,0.09514,0.116476090203472,324000,37738.2532259249,37738.2532259249,0.116476090203472,0.72168,0.81682,0.000875019204758884,0.000875019204758884,"HUN_2015",340.36,188.72,151.64,1329.84,1358.8,22788,"60_1"
"HUN","Males",60,2016,0.82298,"HUN_2016_1_60","HUN_2016_1",328,5,0.0956800000000001,0.116260419451263,328000,38133.4175800141,38133.4175800141,0.116260419451263,0.7273,0.82298,0.00087265463092205,0.00087265463092205,"HUN_2016",348.56,195.36,153.2,1346.49,1360.95,23279,"60_1"
"HUN","Males",60,2017,0.8267,"HUN_2017_1_60","HUN_2017_1",330,5,0.09768,0.118156525946534,330000,38991.6535623564,38991.6535623564,0.118156525946534,0.72902,0.8267,0.00087352428510369,0.00087352428510369,"HUN_2017",353.96,200.28,153.68,1367.82,1369.22,24350,"60_1"
"HUN","Males",60,2018,0.8285,"HUN_2018_1_60","HUN_2018_1",321,5,0.09778,0.118020519010259,321000,37884.5866022933,37884.5866022933,0.118020519010259,0.73072,0.8285,0.000873506847691887,0.000873506847691887,"HUN_2018",359.6,206,153.6,1418.31,1374.09,25623,"60_1"
"IDN","Males",60,2010,0.76121,"IDN_2010_1_60","IDN_2010_1",3218,5,0.08909,0.117037348432102,3218000,376626.187254503,376626.187254503,0.117037348432102,0.67212,0.76121,0.000232690093304902,0.000232690093304902,"IDN_2010",235.38,65.12,170.26,449.865,1954.255,8386,"60_1"
"IND","Males",60,1965,0.42084,"IND_1965_1_60","IND_1965_1",5801,5,0.08168,0.194088014447296,5801000,1125904.57180876,1125904.57180876,0.194088014447296,0.33916,0.42084,0.000145046951241648,0.000145046951241648,"IND_1965",196.76,23.28,173.48,268.74,1462.5,1229,"60_1"
"IND","Males",60,1966,0.44726,"IND_1966_1_60","IND_1966_1",5952,5,0.07039,0.157380494566919,5952000,936728.7036623,936728.7036623,0.157380494566919,0.37687,0.44726,0.00014130730932369,0.00014130730932369,"IND_1966",194.52,23.44,171.08,267.12,1474.36,1215,"60_1"
"IND","Males",60,1968,0.52265,"IND_1968_1_60","IND_1968_1",6350,5,0.0833499999999999,0.159475748588922,6350000,1012671.00353965,1012671.00353965,0.159475748588922,0.4393,0.52265,0.000153155905841955,0.000153155905841955,"IND_1968",205.16,23.88,181.28,268.47,1533.37,1290,"60_1"
"IND","Males",60,1972,0.51484,"IND_1972_1_60","IND_1972_1",6942,5,0.0949099999999999,0.18434853546733,6942000,1279747.5332142,1279747.5332142,0.18434853546733,0.41993,0.51484,0.000151662650018022,0.000151662650018022,"IND_1972",197.56,23.92,173.6,264.78,1518.66,1329,"60_1"
"IND","Males",60,1976,0.53063,"IND_1976_1_60","IND_1976_1",7451,5,0.0818249999999999,0.15420349396001,7451000,1148970.23349603,1148970.23349603,0.15420349396001,0.448805,0.53063,0.000141296096898615,0.000141296096898615,"IND_1976",191.52,25.52,166.04,276.66,1449.82,1417,"60_1"
"IND","Males",60,1978,0.532275,"IND_1978_1_60","IND_1978_1",7814,5,0.10005,0.187966746512611,7814000,1468772.15724954,1468772.15724954,0.187966746512611,0.432225,0.532275,0.000146211328333155,0.000146211328333155,"IND_1978",209.36,25.52,183.84,303.03,1630.61,1540,"60_1"
"IND","Males",60,1983,0.58863,"IND_1983_1_60","IND_1983_1",8699,5,0.09669,0.164262779674838,8699000,1428921.92039142,1428921.92039142,0.164262779674838,0.49194,0.58863,0.000141346493208814,0.000141346493208814,"IND_1983",220.32,30.48,189.84,319.86,1662.82,1663,"60_1"
"IND","Males",60,1986,0.59036,"IND_1986_1_60","IND_1986_1",9306,5,0.09538,0.161562436479436,9306000,1503500.03387763,1503500.03387763,0.161562436479436,0.49498,0.59036,0.000141496713839069,0.000141496713839069,"IND_1986",214.72,33.68,181.04,329.13,1610.15,1755,"60_1"
"IND","Males",60,1988,0.62333,"IND_1988_1_60","IND_1988_1",9776,5,0.09538,0.153016861052733,9776000,1495892.83365152,1495892.83365152,0.153016861052733,0.52795,0.62333,0.000135227774594889,0.000135227774594889,"IND_1988",223.96,33.32,190.6,349.83,1695.21,1938,"60_1"
"IND","Males",60,1990,0.63105,"IND_1990_1_60","IND_1990_1",10238,5,0.09407,0.149069011964187,10238000,1526168.54448934,1526168.54448934,0.149069011964187,0.53698,0.63105,0.000132754521096428,0.000132754521096428,"IND_1990",212.84,34.48,178.36,356.76,1627.4,2087,"60_1"
"IND","Males",60,1991,0.64022,"IND_1991_1_60","IND_1991_1",10458,5,0.09393,0.146715191652869,10458000,1534347.47430571,1534347.47430571,0.146715191652869,0.54629,0.64022,0.000131837133203626,0.000131837133203626,"IND_1991",223.56,34.16,189.36,358.47,1706.97,2062,"60_1"
"IND","Males",60,1993,0.64801,"IND_1993_1_60","IND_1993_1",10874,5,0.09292,0.143392848875789,10874000,1559253.83867533,1559253.83867533,0.143392848875789,0.55509,0.64801,0.000129339452139014,0.000129339452139014,"IND_1993",222,35.76,186.24,355.23,1683.77,2176,"60_1"
"IND","Males",60,1995,0.65783,"IND_1995_1_60","IND_1995_1",11304,5,0.09275,0.140993873797182,11304000,1593794.74940334,1593794.74940334,0.140993873797182,0.56508,0.65783,0.000127111742050156,0.000127111742050156,"IND_1995",225.92,37.56,188.32,387.27,1701.81,2356,"60_1"
"IND","Males",60,1996,0.65999,"IND_1996_1_60","IND_1996_1",11539,5,0.0946199999999999,0.143365808572857,11539000,1654298.0651222,1654298.0651222,0.143365808572857,0.56537,0.65999,0.000126387944040483,0.000126387944040483,"IND_1996",225.16,38.28,186.88,413.19,1694.65,2476,"60_1"
"IND","Males",60,1997,0.661415,"IND_1997_1_60","IND_1997_1",11802,5,0.092415,0.139723169265892,11802000,1649012.84367606,1649012.84367606,0.139723169265892,0.569,0.661415,0.000124369073901325,0.000124369073901325,"IND_1997",224.96,38.64,186.28,420.3,1714.74,2514,"60_1"
"IND","Males",60,1998,0.66308,"IND_1998_1_60","IND_1998_1",12075,5,0.09189,0.13858056343126,12075000,1673360.30343247,1673360.30343247,0.13858056343126,0.57119,0.66308,0.000122981598243027,0.000122981598243027,"IND_1998",224.64,39.08,185.52,399.42,1728.94,2612,"60_1"
"IND","Males",60,1999,0.66538,"IND_1999_1_60","IND_1999_1",12336,5,0.09039,0.13584718506718,12336000,1675810.87498873,1675810.87498873,0.13584718506718,0.57499,0.66538,0.000121255614091285,0.000121255614091285,"IND_1999",228.12,39.52,188.6,423.18,1736.7,2708,"60_1"
"IND","Males",60,2000,0.67115,"IND_2000_1_60","IND_2000_1",12573,5,0.0870300000000001,0.129672949415183,12573000,1630377.9929971,1630377.9929971,0.129672949415183,0.58412,0.67115,0.000118928979451741,0.000118928979451741,"IND_2000",226.44,38.64,187.8,410.85,1731.71,2753,"60_1"
"IND","Males",60,2002,0.68544,"IND_2002_1_60","IND_2002_1",12987,5,0.0843200000000001,0.123015873015873,12987000,1597607.14285714,1597607.14285714,0.123015873015873,0.60112,0.68544,0.000115678777803521,0.000115678777803521,"IND_2002",217.36,38.52,178.84,405.27,1651.37,2871,"60_1"
"IND","Males",60,2003,0.69261,"IND_2003_1_60","IND_2003_1",13193,5,0.0837399999999999,0.120904982602041,13193000,1595099.43546873,1595099.43546873,0.120904982602041,0.60887,0.69261,0.000114246581406273,0.000114246581406273,"IND_2003",217.28,38.84,178.48,405.36,1647.36,3036,"60_1"
"IND","Males",60,2004,0.69877,"IND_2004_1_60","IND_2004_1",13437,5,0.0831500000000001,0.118994805157634,13437000,1598933.19690313,1598933.19690313,0.118994805157634,0.61562,0.69877,0.000112636227832903,0.000112636227832903,"IND_2004",216,39.72,176.24,411.57,1619.43,3213,"60_1"
"IND","Males",60,2005,0.70403,"IND_2005_1_60","IND_2005_1",13740,5,0.08425,0.119668195957559,13740000,1644241.01245686,1644241.01245686,0.119668195957559,0.61978,0.70403,0.000111429617139222,0.000111429617139222,"IND_2005",214.64,40.48,174.16,428.04,1620.32,3397,"60_1"
"IND","Males",60,2006,0.7085,"IND_2006_1_60","IND_2006_1",14103,5,0.0842000000000001,0.118842625264644,14103000,1676037.54410727,1676037.54410727,0.118842625264644,0.6243,0.7085,0.000109684655465494,0.000109684655465494,"IND_2006",223.64,42.24,181.4,443.88,1655.48,3629,"60_1"
"IND","Males",60,2007,0.711,"IND_2007_1_60","IND_2007_1",14516,5,0.08421,0.118438818565401,14516000,1719257.89029536,1719257.89029536,0.118438818565401,0.62679,0.711,0.000108240337687286,0.000108240337687286,"IND_2007",231.96,44.32,187.64,456.84,1696.2,3871,"60_1"
"IND","Males",60,2008,0.71429,"IND_2008_1_60","IND_2008_1",14998,5,0.08467,0.118537288776267,14998000,1777822.25706646,1777822.25706646,0.118537288776267,0.62962,0.71429,0.000106800879859425,0.000106800879859425,"IND_2008",233.4,46.12,187.32,444.15,1735.45,4031,"60_1"
"IND","Males",60,2009,0.71862,"IND_2009_1_60","IND_2009_1",15747,5,0.0847300000000001,0.117906543096491,15747000,1856674.33414044,1856674.33414044,0.117906543096491,0.63389,0.71862,0.000105100932810716,0.000105100932810716,"IND_2009",230.72,46.64,184.08,469.08,1707.2,4271,"60_1"
"IND","Males",60,2010,0.72269,"IND_2010_1_60","IND_2010_1",16739,5,0.08433,0.116689036793092,16739000,1953257.78687958,1953257.78687958,0.116689036793092,0.63836,0.72269,0.000103028211790014,0.000103028211790014,"IND_2010",236.84,47.08,189.76,454.185,1714.975,4526,"60_1"
"IND","Males",60,2011,0.72813,"IND_2011_1_60","IND_2011_1",17771,5,0.08101,0.111257605097991,17771000,1977158.90019639,1977158.90019639,0.111257605097991,0.64712,0.72813,0.000100477414035228,0.000100477414035228,"IND_2011",238.58,47.72,190.88,456.255,1733.665,4768,"60_1"
"IND","Males",60,2012,0.73608,"IND_2012_1_60","IND_2012_1",18840,5,0.0788399999999999,0.107107923051842,18840000,2017913.2702967,2017913.2702967,0.107107923051842,0.65724,0.73608,9.81611663457721e-05,9.81611663457721e-05,"IND_2012",237.06,48.58,188.48,467.235,1712.205,4932,"60_1"
"IND","Males",60,2013,0.74312,"IND_2013_1_60","IND_2013_1",19919,5,0.0782,0.105231994832598,19919000,2096116.10507051,2096116.10507051,0.105231994832598,0.66492,0.74312,9.65473309308381e-05,9.65473309308381e-05,"IND_2013",243.02,48.54,194.48,465.075,1739.905,5172,"60_1"
"IND","Males",60,2014,0.74929,"IND_2014_1_60","IND_2014_1",20815,5,0.07734,0.103217712768087,20815000,2148476.69126773,2148476.69126773,0.103217712768087,0.67195,0.74929,9.51325429295745e-05,9.51325429295745e-05,"IND_2014",247.88,51.6,196.28,490.95,1739.17,5458,"60_1"
"IND","Males",60,2015,0.75576,"IND_2015_1_60","IND_2015_1",21521,5,0.07548,0.0998729755477929,21521000,2149366.30676405,2149366.30676405,0.0998729755477929,0.68028,0.75576,9.36845344199056e-05,9.36845344199056e-05,"IND_2015",246.32,54.36,192,493.02,1709.66,5794,"60_1"
"IND","Males",60,2016,0.76229,"IND_2016_1_60","IND_2016_1",22201,5,0.07721,0.101286911805218,22201000,2248670.72898766,2248670.72898766,0.101286911805218,0.68508,0.76229,9.29395707906624e-05,9.29395707906624e-05,"IND_2016",253.68,56.04,197.64,489.42,1761.9,6125,"60_1"
