"Country","Sex","Age","Year","l60","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"CAN","Females",60,2010,0.94262,"CAN_2010_2_60","CAN_2010_2",1001,5,0.02728,0.0289406123358299,1001000,28969.5529481657,28969.5529481657,0.0289406123358299,0.91534,0.94262,0.000298400994595722,0.000298400994595722,"CAN_2010",412.5,222.36,190.12,1317.87,1620.63,41209,"60_2"
"CAN","Females",60,2011,0.94364,"CAN_2011_2_60","CAN_2011_2",1030,5,0.0268,0.0284006612691281,1030000,29252.6811072019,29252.6811072019,0.0284006612691281,0.91684,0.94364,0.000293917720177588,0.000293917720177588,"CAN_2011",410.82,221.6,189.2,1349.55,1616.13,42197,"60_2"
"CAN","Females",60,2012,0.94307,"CAN_2012_2_60","CAN_2012_2",1050,5,0.0264799999999999,0.0280785095486019,1050000,29482.4350260319,29482.4350260319,0.0280785095486019,0.91659,0.94307,0.000292336920539948,0.000292336920539948,"CAN_2012",416.1,220,196.1,1308.195,1654.705,42445,"60_2"
"CAN","Females",60,2013,0.94352,"CAN_2013_2_60","CAN_2013_2",1072,5,0.02618,0.027747159572664,1072000,29744.9550618959,29744.9550618959,0.027747159572664,0.91734,0.94352,0.000289343808203871,0.000289343808203871,"CAN_2013",414.3,218,196.3,1303.965,1649.735,42994,"60_2"
"CAN","Females",60,2014,0.944185,"CAN_2014_2_60","CAN_2014_2",1103,5,0.0261,0.0276428877815259,1103000,30490.105223023,30490.105223023,0.0276428877815259,0.918085,0.944185,0.000285538013699818,0.000285538013699818,"CAN_2014",394.88,219.48,175.4,1413.72,1505.4,43607,"60_2"
"CAN","Females",60,2015,0.944285,"CAN_2015_2_60","CAN_2015_2",1140,5,0.0261150000000001,0.0276558454280224,1140000,31527.6637879455,31527.6637879455,0.0276558454280224,0.91817,0.944285,0.000283791352889385,0.000283791352889385,"CAN_2015",390.48,220.84,169.64,1426.59,1502.93,43619,"60_2"
"CAN","Females",60,2016,0.94433,"CAN_2016_2_60","CAN_2016_2",1176,5,0.02594,0.0274692109749769,1176000,32303.7921065729,32303.7921065729,0.0274692109749769,0.91839,0.94433,0.000281640288094886,0.000281640288094886,"CAN_2016",409.68,219.48,190.2,1417.05,1569.27,43745,"60_2"
"CAN","Females",60,2017,0.94425,"CAN_2017_2_60","CAN_2017_2",1215,5,0.02558,0.0270902832936193,1215000,32914.6942017475,32914.6942017475,0.0270902832936193,0.91867,0.94425,0.000280737323741187,0.000280737323741186,"CAN_2017",418.88,221.72,197.12,1417.86,1569.26,44592,"60_2"
"CAN","Females",60,2018,0.94532,"CAN_2018_2_60","CAN_2018_2",1247,5,0.02502,0.0264672280286041,1247000,33004.6333516693,33004.6333516693,0.0264672280286041,0.9203,0.94532,0.000276884792360536,0.000276884792360536,"CAN_2018",431.88,243,188.92,1433.16,1572.96,44869,"60_2"
"CHE","Females",60,1962,0.87376,"CHE_1962_2_60","CHE_1962_2",152,5,0.05438,0.0622367698223768,152000,9459.98901300128,9459.98901300128,0.0622367698223768,0.81938,0.87376,0.00107912725250827,0.00107912725250827,"CHE_1962",359.84,204,155.88,1244.34,1666.82,17794,"60_2"
"CHE","Females",60,1963,0.8765,"CHE_1963_2_60","CHE_1963_2",154,5,0.05338,0.0609013120365088,154000,9378.80205362236,9378.80205362236,0.0609013120365088,0.82312,0.8765,0.00106120608551933,0.00106120608551933,"CHE_1963",365.16,202.44,162.72,1229.94,1598.9,18438,"60_2"
"CHE","Females",60,1964,0.88353,"CHE_1964_2_60","CHE_1964_2",157,5,0.04883,0.0552669405679491,157000,8676.909669168,8676.909669168,0.0552669405679491,0.8347,0.88353,0.00101980050299356,0.00101980050299356,"CHE_1964",363.32,206.36,156.96,1260.27,1609.41,19195,"60_2"
"CHE","Females",60,1965,0.88612,"CHE_1965_2_60","CHE_1965_2",160,5,0.04999,0.0564144811086534,160000,9026.31697738455,9026.31697738455,0.0564144811086534,0.83613,0.88612,0.000995939431131445,0.000995939431131445,"CHE_1965",367.72,208.56,159.16,1235.88,1636.4,19803,"60_2"
"CHE","Females",60,1970,0.895505,"CHE_1970_2_60","CHE_1970_2",169,5,0.044225,0.049385542235945,169000,8346.15663787471,8346.15663787471,0.049385542235945,0.85128,0.895505,0.000949694592402302,0.000949694592402302,"CHE_1970",367.24,219.48,147.76,1346.13,1571.63,23479,"60_2"
"CHE","Females",60,1980,0.917855,"CHE_1980_2_60","CHE_1980_2",149,5,0.0369449999999999,0.0402514558399746,149000,5997.46692015622,5997.46692015622,0.0402514558399746,0.88091,0.917855,0.000865814381148168,0.000865814381148168,"CHE_1980",394.04,251.84,142.16,1449.72,1450.24,27406,"60_2"
"CHE","Females",60,1990,0.929445,"CHE_1990_2_60","CHE_1990_2",175,5,0.0298150000000001,0.0320782832765792,175000,5613.69957340136,5613.69957340136,0.0320782832765792,0.89963,0.929445,0.000755228349825953,0.000755228349825953,"CHE_1990",397.36,255.28,142.08,1401.3,1446.34,34250,"60_2"
"CHE","Females",60,1997,0.9395,"CHE_1997_2_60","CHE_1997_2",178,5,0.0252,0.0268227780734433,178000,4774.45449707291,4774.45449707291,0.0268227780734433,0.9143,0.9395,0.000676591792598859,0.000676591792598859,"CHE_1997",373.4,233.28,140.12,1313.91,1463.69,38165,"60_2"
"CHE","Females",60,2000,0.94171,"CHE_2000_2_60","CHE_2000_2",181,5,0.0262600000000001,0.027885442439817,181000,5047.26508160688,5047.26508160688,0.027885442439817,0.91545,0.94171,0.000669953448414149,0.000669953448414149,"CHE_2000",383.4,233.12,150.28,1349.46,1538.14,43251,"60_2"
"CHE","Females",60,2004,0.94755,"CHE_2004_2_60","CHE_2004_2",203,5,0.02378,0.0250963009867553,203000,5094.54910031133,5094.54910031133,0.0250963009867553,0.92377,0.94755,0.000624675163885375,0.000624675163885375,"CHE_2004",371.04,233.92,137.08,1376.1,1488.86,47264,"60_2"
"CHE","Females",60,2005,0.94952,"CHE_2005_2_60","CHE_2005_2",210,5,0.0245000000000001,0.0258025107422699,210000,5418.52725587667,5418.52725587667,0.0258025107422699,0.92502,0.94952,0.000618122773415732,0.000618122773415732,"CHE_2005",367.68,233.32,134.4,1383.75,1460.57,49274,"60_2"
"CHE","Females",60,2007,0.94999,"CHE_2007_2_60","CHE_2007_2",224,5,0.02401,0.0252739502521079,224000,5661.36485647217,5661.36485647217,0.0252739502521079,0.92598,0.94999,0.000610057528451551,0.000610057528451551,"CHE_2007",376.08,239.36,136.72,1400.94,1472.98,54510,"60_2"
"CHE","Females",60,2008,0.95244,"CHE_2008_2_60","CHE_2008_2",227,5,0.02396,0.0251564403007013,227000,5710.5119482592,5710.5119482592,0.0251564403007013,0.92848,0.95244,0.000596037049267802,0.000596037049267802,"CHE_2008",373.68,239.52,134.12,1427.85,1464.47,56055,"60_2"
"CHE","Females",60,2009,0.95297,"CHE_2009_2_60","CHE_2009_2",230,5,0.02321,0.0243554361627333,230000,5601.75031742866,5601.75031742866,0.0243554361627333,0.92976,0.95297,0.000590441889229172,0.000590441889229172,"CHE_2009",378.56,239.76,138.8,1410.3,1502.14,55172,"60_2"
"CHE","Females",60,2011,0.95569,"CHE_2011_2_60","CHE_2011_2",233,5,0.0227000000000001,0.0237524720359113,233000,5534.32598436733,5534.32598436733,0.0237524720359113,0.93299,0.95569,0.000569346410094312,0.000569346410094312,"CHE_2011",382.28,240.56,141.68,1426.32,1508.4,58686,"60_2"
"CHE","Females",60,2012,0.9557,"CHE_2012_2_60","CHE_2012_2",231,5,0.02262,0.0236685152244428,231000,5467.42701684628,5467.42701684628,0.0236685152244428,0.93308,0.9557,0.00056834245611175,0.00056834245611175,"CHE_2012",368.24,235.52,132.72,1361.97,1480.79,58674,"60_2"
"CHE","Females",60,2013,0.9575,"CHE_2013_2_60","CHE_2013_2",232,5,0.02276,0.0237702349869452,232000,5514.69451697128,5514.69451697128,0.0237702349869452,0.93474,0.9575,0.00055727511583657,0.00055727511583657,"CHE_2013",372.16,238.92,133.24,1382.085,1465.755,59036,"60_2"
"CHE","Females",60,2014,0.95945,"CHE_2014_2_60","CHE_2014_2",233,5,0.02117,0.0220647245817917,233000,5141.08082755746,5141.08082755746,0.0220647245817917,0.93828,0.95945,0.000539773405717708,0.000539773405717708,"CHE_2014",387.96,246.92,141.04,1412.1,1450.94,59485,"60_2"
"CHE","Females",60,2015,0.95903,"CHE_2015_2_60","CHE_2015_2",235,5,0.02117,0.022074387662534,235000,5187.4811006955,5187.4811006955,0.022074387662534,0.93786,0.95903,0.000537571525938383,0.000537571525938383,"CHE_2015",389.16,249.44,139.68,1432.26,1414.58,59307,"60_2"
"CHE","Females",60,2016,0.95953,"CHE_2016_2_60","CHE_2016_2",240,5,0.02118,0.0220733067230832,240000,5297.59361353996,5297.59361353996,0.0220733067230832,0.93835,0.95953,0.000538417196923456,0.000538417196923456,"CHE_2016",386.68,244.48,142.16,1396.71,1413.61,59662,"60_2"
"CHE","Females",60,2017,0.96253,"CHE_2017_2_60","CHE_2017_2",244,5,0.01981,0.0205811766905967,244000,5021.80711250558,5021.80711250558,0.0205811766905967,0.94272,0.96253,0.000509344228497635,0.000509344228497635,"CHE_2017",387.68,242.36,145.32,1393.29,1448.03,60171,"60_2"
"CHE","Females",60,2018,0.96069,"CHE_2018_2_60","CHE_2018_2",250,5,0.02085,0.0217031508603192,250000,5425.78771507979,5425.78771507979,0.0217031508603192,0.93984,0.96069,0.000516396563125409,0.000516396563125409,"CHE_2018",389.48,245.16,144.28,1421.19,1405.33,61373,"60_2"
"CHL","Females",60,1962,0.664225,"CHL_1962_2_60","CHL_1962_2",95,5,0.0662550000000001,0.0997478264142422,95000,9476.04350935301,9476.04350935301,0.0997478264142422,0.59797,0.664225,0.00127471058190771,0.00127471058190771,"CHL_1962",264.6,92.24,172.36,480.87,1662.53,7071,"60_2"
"CHL","Females",60,1964,0.6803,"CHL_1964_2_60","CHL_1964_2",100,5,0.0684400000000001,0.100602675290313,1e+05,10060.2675290313,10060.2675290313,0.100602675290313,0.61186,0.6803,0.00125339123801675,0.00125339123801675,"CHL_1964",268.88,88.04,180.84,464.67,1715.45,7320,"60_2"
"CHL","Females",60,1967,0.70478,"CHL_1967_2_60","CHL_1967_2",110,5,0.0714199999999999,0.101336587303839,110000,11147.0246034223,11147.0246034223,0.101336587303839,0.63336,0.70478,0.00122804478085949,0.00122804478085949,"CHL_1967",278.44,93.96,184.48,519.12,1691.44,7933,"60_2"
"CHL","Females",60,1969,0.7176,"CHL_1969_2_60","CHL_1969_2",118,5,0.07181,0.100069676700112,118000,11808.2218506132,11808.2218506132,0.100069676700112,0.64579,0.7176,0.00120108083505178,0.00120108083505178,"CHL_1969",273.8,96.4,177.4,539.55,1718.65,8187,"60_2"
"CHL","Females",60,1970,0.72835,"CHL_1970_2_60","CHL_1970_2",122,5,0.0714,0.0980297933685728,122000,11959.6347909659,11959.6347909659,0.0980297933685728,0.65695,0.72835,0.00118640543481013,0.00118640543481013,"CHL_1970",278.08,101.4,176.68,543.87,1700.05,8195,"60_2"
"CHL","Females",60,1972,0.7485,"CHL_1972_2_60","CHL_1972_2",128,5,0.06835,0.0913159652638611,128000,11688.4435537742,11688.4435537742,0.0913159652638611,0.68015,0.7485,0.00114591442711815,0.00114591442711815,"CHL_1972",283.88,95.8,188.08,498.33,1815.79,8520,"60_2"
"CHL","Females",60,1977,0.80325,"CHL_1977_2_60","CHL_1977_2",145,5,0.0614600000000001,0.0765141612200437,145000,11094.5533769063,11094.5533769063,0.0765141612200437,0.74179,0.80325,0.00102770540582439,0.00102770540582439,"CHL_1977",266.36,88.76,177.6,473.94,1695.7,7438,"60_2"
"CHL","Females",60,1980,0.82664,"CHL_1980_2_60","CHL_1980_2",155,5,0.06138,0.0742523952385561,155000,11509.1212619762,11509.1212619762,0.0742523952385561,0.76526,0.82664,0.000968258714680268,0.000968258714680268,"CHL_1980",281.04,101.84,179.2,556.47,1724.49,9024,"60_2"
"CHL","Females",60,1982,0.85481,"CHL_1982_2_60","CHL_1982_2",168,5,0.05413,0.0633240135234731,168000,10638.4342719435,10638.4342719435,0.0633240135234731,0.80068,0.85481,0.000881558316814826,0.000881558316814826,"CHL_1982",280.8,103.68,177.16,529.74,1682.46,8016,"60_2"
"CHL","Females",60,1987,0.88569,"CHL_1987_2_60","CHL_1987_2",215,5,0.04839,0.0546353690343123,215000,11746.6043423771,11746.6043423771,0.0546353690343123,0.8373,0.88569,0.000759108444192825,0.000759108444192825,"CHL_1987",262.48,97.8,164.68,489.51,1650.01,8721,"60_2"
"CHL","Females",60,1990,0.88157,"CHL_1990_2_60","CHL_1990_2",240,5,0.05245,0.0594961262293408,240000,14279.0702950418,14279.0702950418,0.0594961262293408,0.82912,0.88157,0.00075264764528126,0.00075264764528126,"CHL_1990",275.36,114.96,160.44,565.56,1648.08,10203,"60_2"
"CHL","Females",60,1991,0.89135,"CHL_1991_2_60","CHL_1991_2",246,5,0.0478,0.0536265215684074,246000,13192.1243058282,13192.1243058282,0.0536265215684074,0.84355,0.89135,0.000719215077034727,0.000719215077034727,"CHL_1991",278.12,114.84,163.28,598.59,1661.29,10746,"60_2"
"CHL","Females",60,1992,0.89211,"CHL_1992_2_60","CHL_1992_2",245,5,0.04757,0.0533230207037249,245000,13064.1400724126,13064.1400724126,0.0533230207037249,0.84454,0.89211,0.000714887165461792,0.000714887165461792,"CHL_1992",291.76,125.72,166.04,630,1721.24,11773,"60_2"
"CHL","Females",60,1997,0.90544,"CHL_1997_2_60","CHL_1997_2",248,5,0.04337,0.0478993638452024,248000,11879.0422336102,11879.0422336102,0.0478993638452024,0.86207,0.90544,0.000662724461958819,0.000662724461958819,"CHL_1997",312.96,152.8,160.16,708.21,1707.83,15080,"60_2"
"CHL","Females",60,2000,0.88157,"CHL_2000_2_60","CHL_2000_2",256,5,0.05245,0.0594961262293408,256000,15231.0083147113,15231.0083147113,0.0594961262293408,0.82912,0.88157,0.000714667665772101,0.000714667665772101,"CHL_2000",314.32,151.64,162.68,747.81,1712.87,15212,"60_2"
"CHL","Females",60,2001,0.91978,"CHL_2001_2_60","CHL_2001_2",261,5,0.0387500000000001,0.0421296396964492,261000,10995.8359607732,10995.8359607732,0.0421296396964492,0.88103,0.91978,0.000598762584295425,0.000598762584295425,"CHL_2001",318.4,151.28,167.12,755.91,1728.69,15448,"60_2"
"CHL","Females",60,2002,0.922985,"CHL_2002_2_60","CHL_2002_2",266,5,0.0375949999999999,0.0407319728923005,266000,10834.7047893519,10834.7047893519,0.0407319728923005,0.88539,0.922985,0.00058302944313608,0.00058302944313608,"CHL_2002",324.28,154.92,169.36,761.4,1750.32,15510,"60_2"
"CHL","Females",60,2003,0.92305,"CHL_2003_2_60","CHL_2003_2",272,5,0.03886,0.0420995612372028,272000,11451.0806565192,11451.0806565192,0.0420995612372028,0.88419,0.92305,0.000581814590942861,0.000581814590942861,"CHL_2003",334.76,165,169.76,771.39,1718.85,15809,"60_2"
"CHL","Females",60,2004,0.92546,"CHL_2004_2_60","CHL_2004_2",280,5,0.03714,0.0401313941175199,280000,11236.7903529056,11236.7903529056,0.0401313941175199,0.88832,0.92546,0.000566448800835991,0.000566448800835991,"CHL_2004",339.28,165.4,173.88,760.77,1748.95,16479,"60_2"
"CHL","Females",60,2005,0.9281,"CHL_2005_2_60","CHL_2005_2",288,5,0.0357700000000001,0.0385411054843229,288000,11099.838379485,11099.838379485,0.0385411054843229,0.89233,0.9281,0.000551832260047408,0.000551832260047408,"CHL_2005",343.48,168.36,175.08,727.92,1765.6,17137,"60_2"
"CHL","Females",60,2006,0.92817,"CHL_2006_2_60","CHL_2006_2",299,5,0.0347900000000001,0.0374823577577384,299000,11207.2249695638,11207.2249695638,0.0374823577577384,0.89338,0.92817,0.000539393967472535,0.000539393967472535,"CHL_2006",350.92,174.6,176.32,780.21,1747.87,17921,"60_2"
"CHL","Females",60,2007,0.92613,"CHL_2007_2_60","CHL_2007_2",311,5,0.03508,0.0378780516774103,311000,11780.0740716746,11780.0740716746,0.0378780516774103,0.89105,0.92613,0.000536012810460699,0.000536012810460699,"CHL_2007",342.4,178.56,163.88,793.8,1714.8,18488,"60_2"
"CHL","Females",60,2008,0.92872,"CHL_2008_2_60","CHL_2008_2",326,5,0.03396,0.0365664570591782,326000,11920.6650012921,11920.6650012921,0.0365664570591782,0.89476,0.92872,0.000520960246758609,0.000520960246758609,"CHL_2008",342.08,177.32,164.76,778.68,1736.24,18804,"60_2"
"CHL","Females",60,2009,0.92878,"CHL_2009_2_60","CHL_2009_2",342,5,0.0339600000000001,0.0365640948340835,342000,12504.9204332566,12504.9204332566,0.0365640948340835,0.89482,0.92878,0.000511837359084589,0.000511837359084589,"CHL_2009",328.4,166.8,161.6,754.56,1719.04,18184,"60_2"
"CHL","Females",60,2010,0.92124,"CHL_2010_2_60","CHL_2010_2",359,5,0.0382550000000001,0.041525552516174,359000,14907.6733533065,14907.6733533065,0.041525552516174,0.882985,0.92124,0.000527445825752934,0.000527445825752934,"CHL_2010",336.18,164.7,171.48,732.96,1778.86,18910,"60_2"
"CHL","Females",60,2011,0.93226,"CHL_2011_2_60","CHL_2011_2",376,5,0.03225,0.0345933537854247,376000,13007.1010233197,13007.1010233197,0.0345933537854247,0.90001,0.93226,0.000489339022521475,0.000489339022521475,"CHL_2011",342.92,171.66,171.26,752.04,1782.54,19705,"60_2"
"CHL","Females",60,2012,0.93386,"CHL_2012_2_60","CHL_2012_2",391,5,0.0318000000000001,0.0340522133938707,391000,13314.4154370034,13314.4154370034,0.0340522133938707,0.90206,0.93386,0.000477629244138596,0.000477629244138596,"CHL_2012",340.44,173.46,166.96,768.375,1745.685,20531,"60_2"
"CHN","Females",60,1981,0.80432,"CHN_1981_2_60","CHN_1981_2",13123,5,0.06648,0.0826536701810225,13123000,1084664.11378556,1084664.11378556,0.0826536701810225,0.73784,0.80432,0.000109669646084331,0.000109669646084331,"CHN_1981",220.92,30.72,190.2,321.12,1604.96,1962,"60_2"
"CMR","Females",60,2005,0.63379,"CMR_2005_2_60","CMR_2005_2",153,5,0.06553,0.103393868631566,153000,15819.2619006295,15819.2619006295,0.103393868631566,0.56826,0.63379,0.000913599557271285,0.000913599557271285,"CMR_2005",244.56,50,194.6,458.73,1542.71,2223,"60_2"
"COL","Females",60,1964,0.67269,"COL_1964_2_60","COL_1964_2",158,5,0.06816,0.101324532845739,158000,16009.2761896267,16009.2761896267,0.101324532845739,0.60453,0.67269,0.00092522258181161,0.00092522258181161,"COL_1964",200.72,89.04,111.72,363.06,1529.22,4264,"60_2"
"COL","Females",60,1970,0.69981,"COL_1970_2_60","COL_1970_2",191,5,0.0690500000000001,0.0986696389019878,191000,18845.9010302797,18845.9010302797,0.0986696389019878,0.63076,0.69981,0.000867351761104856,0.000867351761104856,"COL_1970",188.36,82.72,105.68,368.46,1445.18,4932,"60_2"
"COL","Females",60,1980,0.77474,"COL_1980_2_60","COL_1980_2",247,5,0.06441,0.0831375687327361,247000,20534.9794769858,20534.9794769858,0.0831375687327361,0.71033,0.77474,0.000751391697388167,0.000751391697388167,"COL_1980",208.68,87.2,121.44,438.03,1823.29,6786,"60_2"
"COL","Females",60,1985,0.80896,"COL_1985_2_60","COL_1985_2",290,5,0.0770500000000001,0.0952457476265824,290000,27621.2668117089,27621.2668117089,0.0952457476265824,0.73191,0.80896,0.0007159272120455,0.0007159272120455,"COL_1985",207.08,88.56,118.52,470.52,1756.4,6809,"60_2"
"COL","Females",60,1987,0.72532,"COL_1987_2_60","COL_1987_2",310,5,0.06962,0.09598522031655,310000,29755.4182981305,29755.4182981305,0.09598522031655,0.6557,0.72532,0.000700745773216578,0.000700745773216579,"COL_1987",209.92,89.84,120.08,493.65,1815.43,7296,"60_2"
"COL","Females",60,1990,0.83291,"COL_1990_2_60","COL_1990_2",340,5,0.05781,0.0694072588875149,340000,23598.4680217551,23598.4680217551,0.0694072588875149,0.7751,0.83291,0.000614312582658723,0.000614312582658723,"COL_1990",225.28,105.64,119.6,525.06,1748.66,7693,"60_2"
"COL","Females",60,1992,0.75291,"COL_1992_2_60","COL_1992_2",361,5,0.0562199999999999,0.0746702793162529,361000,26955.9708331673,26955.9708331673,0.0746702793162529,0.69669,0.75291,0.00062080922135166,0.00062080922135166,"COL_1992",229.2,102.84,126.36,531,1828.8,7888,"60_2"
"COL","Females",60,1993,0.84054,"COL_1993_2_60","COL_1993_2",372,5,0.0554199999999999,0.0659338044590381,372000,24527.3752587622,24527.3752587622,0.0659338044590381,0.78512,0.84054,0.000579354742921912,0.000579354742921912,"COL_1993",235.44,106.4,129,565.56,1821,8181,"60_2"
"COL","Females",60,1997,0.78015,"COL_1997_2_60","COL_1997_2",415,5,0.0562,0.0720374286996091,415000,29895.5329103378,29895.5329103378,0.0720374286996091,0.72395,0.78015,0.000575983610751281,0.000575983610751281,"COL_1997",258.52,118.28,140.24,615.42,1841.06,8952,"60_2"
"COL","Females",60,2000,0.8605,"COL_2000_2_60","COL_2000_2",454,5,0.0518000000000001,0.0601975595583964,454000,27329.6920395119,27329.6920395119,0.0601975595583964,0.8087,0.8605,0.000501434157470743,0.000501434157470743,"COL_2000",253.52,118.6,134.92,659.07,1805.41,8497,"60_2"
"COL","Females",60,2002,0.812,"COL_2002_2_60","COL_2002_2",493,5,0.05562,0.0684975369458128,493000,33769.2857142857,33769.2857142857,0.0684975369458128,0.75638,0.812,0.000526021352667255,0.000526021352667255,"COL_2002",253.68,119.68,133.96,658.44,1810.88,8631,"60_2"
"COL","Females",60,2005,0.88527,"COL_2005_2_60","COL_2005_2",564,5,0.0411,0.0464265139448982,564000,26184.5538649226,26184.5538649226,0.0464265139448982,0.84417,0.88527,0.000424190289518348,0.000424190289518348,"COL_2005",248.96,123.48,125.52,662.22,1755.82,9525,"60_2"
"COL","Females",60,2010,0.88162,"COL_2010_2_60","COL_2010_2",719,5,0.0470999999999999,0.0534243778498672,719000,38412.1276740545,38412.1276740545,0.0534243778498672,0.83452,0.88162,0.000403780873954651,0.000403780873954651,"COL_2010",245.28,128.22,117.08,701.595,1680.625,11192,"60_2"
"CRI","Females",60,1961,0.7576,"CRI_1961_2_60","CRI_1961_2",12,5,0.06037,0.0796858500527984,12000,956.23020063358,956.23020063358,0.0796858500527984,0.69723,0.7576,0.00319198795552984,0.00319198795552984,"CRI_1961",193.88,80.04,113.84,392.4,1351.72,4340,"60_2"
"CRI","Females",60,1962,0.745445,"CRI_1962_2_60","CRI_1962_2",13,5,0.059655,0.0800260247234873,13000,1040.33832140534,1040.33832140534,0.0800260247234873,0.68579,0.745445,0.00310901277962654,0.00310901277962654,"CRI_1962",192.8,76.12,116.68,412.11,1380.09,4439,"60_2"
"CRI","Females",60,1963,0.74132,"CRI_1963_2_60","CRI_1963_2",13,5,0.06412,0.0864943614093778,13000,1124.42669832191,1124.42669832191,0.0864943614093778,0.6772,0.74132,0.00313730244661488,0.00313730244661488,"CRI_1963",198.24,83.36,114.84,426.33,1360.43,4653,"60_2"
"CRI","Females",60,1964,0.73541,"CRI_1964_2_60","CRI_1964_2",14,5,0.06328,0.0860472389551407,14000,1204.66134537197,1204.66134537197,0.0860472389551407,0.67213,0.73541,0.00306923682750486,0.00306923682750486,"CRI_1964",200.84,82.24,118.6,424.17,1440.99,4720,"60_2"
"CRI","Females",60,1965,0.74861,"CRI_1965_2_60","CRI_1965_2",15,5,0.06236,0.0833010512817087,15000,1249.51576922563,1249.51576922563,0.0833010512817087,0.68625,0.74861,0.00297443700649991,0.00297443700649991,"CRI_1965",214.96,83.44,131.52,429.3,1484.74,4983,"60_2"
"CRI","Females",60,1966,0.7596,"CRI_1966_2_60","CRI_1966_2",15,5,0.0620900000000001,0.0817403896787784,15000,1226.10584518168,1226.10584518168,0.0817403896787784,0.69751,0.7596,0.00293285279704258,0.00293285279704258,"CRI_1966",203.92,74.84,129.08,420.57,1470.51,5193,"60_2"
"CRI","Females",60,1967,0.76746,"CRI_1967_2_60","CRI_1967_2",16,5,0.0607850000000001,0.0792028249029267,16000,1267.24519844683,1267.24519844683,0.0792028249029267,0.706675,0.76746,0.00284829315643597,0.00284829315643597,"CRI_1967",206.32,76.76,129.56,419.85,1435.83,5338,"60_2"
"CRI","Females",60,1968,0.77837,"CRI_1968_2_60","CRI_1968_2",16,5,0.06191,0.0795380089160682,16000,1272.60814265709,1272.60814265709,0.0795380089160682,0.71646,0.77837,0.00285729588457342,0.00285729588457342,"CRI_1968",212.44,83.72,128.68,431.91,1483.65,5574,"60_2"
"CRI","Females",60,1969,0.78218,"CRI_1969_2_60","CRI_1969_2",17,5,0.06203,0.0793039965225396,17000,1348.16794088317,1348.16794088317,0.0793039965225396,0.72015,0.78218,0.00278743785863931,0.00278743785863931,"CRI_1969",211.24,82.8,128.44,445.95,1495.81,5773,"60_2"
"CRI","Females",60,1970,0.78104,"CRI_1970_2_60","CRI_1970_2",18,5,0.0593699999999999,0.0760140325719552,18000,1368.25258629519,1368.25258629519,0.0760140325719552,0.72167,0.78104,0.00273389663936141,0.00273389663936141,"CRI_1970",218.64,90.08,128.56,450.27,1538.09,5984,"60_2"
"CRI","Females",60,1971,0.79309,"CRI_1971_2_60","CRI_1971_2",18,5,0.0517599999999999,0.06526371534126,18000,1174.74687614268,1174.74687614268,0.06526371534126,0.74133,0.79309,0.00261435022862062,0.00261435022862062,"CRI_1971",223.32,96.36,127,469.35,1577.33,6199,"60_2"
"CRI","Females",60,1972,0.81163,"CRI_1972_2_60","CRI_1972_2",19,5,0.052005,0.0640747631309833,19000,1217.42049948868,1217.42049948868,0.0640747631309833,0.759625,0.81163,0.00253890685208369,0.00253890685208369,"CRI_1972",221.76,93.36,128.4,464.04,1609.2,6564,"60_2"
"CRI","Females",60,1973,0.82508,"CRI_1973_2_60","CRI_1973_2",20,5,0.05288,0.0640907548358947,20000,1281.81509671789,1281.81509671789,0.0640907548358947,0.7722,0.82508,0.00246796387224908,0.00246796387224908,"CRI_1973",221.24,97.68,123.56,484.11,1618.65,6884,"60_2"
"CRI","Females",60,1974,0.83858,"CRI_1974_2_60","CRI_1974_2",21,5,0.05115,0.0609959693768037,21000,1280.91535691288,1280.91535691288,0.0609959693768037,0.78743,0.83858,0.00238333539185419,0.00238333539185419,"CRI_1974",218.48,94.48,124,487.53,1632.99,7061,"60_2"
"CRI","Females",60,1975,0.840985,"CRI_1975_2_60","CRI_1975_2",21,5,0.050235,0.0597335267573144,21000,1254.4040619036,1254.4040619036,0.0597335267573144,0.79075,0.840985,0.00235609016238838,0.00235609016238838,"CRI_1975",229.24,104.56,124.68,493.56,1658.2,7007,"60_2"
"CRI","Females",60,1976,0.85557,"CRI_1976_2_60","CRI_1976_2",22,5,0.04737,0.055366597706792,22000,1218.06514954942,1218.06514954942,0.055366597706792,0.8082,0.85557,0.00224449159668323,0.00224449159668323,"CRI_1976",246,120.16,125.84,516.51,1647.49,7182,"60_2"
"CRI","Females",60,1977,0.87065,"CRI_1977_2_60","CRI_1977_2",23,5,0.04752,0.0545799115603285,23000,1255.33796588756,1255.33796588756,0.0545799115603285,0.82313,0.87065,0.00215884306556801,0.00215884306556801,"CRI_1977",243.4,122.52,120.88,537.03,1642.57,7602,"60_2"
"CRI","Females",60,1978,0.87666,"CRI_1978_2_60","CRI_1978_2",23,5,0.0476799999999999,0.0543882462984509,23000,1250.92966486437,1250.92966486437,0.0543882462984509,0.82898,0.87666,0.00212924760648819,0.00212924760648819,"CRI_1978",242.04,124.76,117.28,533.16,1611.8,7763,"60_2"
