"Country","Sex","Age","Year","l5","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"CHE","Females",5,2005,0.99582,"CHE_2005_2_5","CHE_2005_2",194,5,0.000350000000000072,0.000351469141009492,194000,68.1850133558415,68.1850133558415,0.000351469141009492,0.99547,0.99582,0.00033061845845307,0.00033061845845307,"CHE_2005",367.68,233.32,134.4,1383.75,1460.57,49274,"5_2"
"CHE","Females",5,2007,0.99554,"CHE_2007_2_5","CHE_2007_2",187,5,0.000290000000000012,0.000291299194407068,187000,54.4729493541217,54.4729493541217,0.000291299194407068,0.99525,0.99554,0.000336191378747671,0.000336191378747671,"CHE_2007",376.08,239.36,136.72,1400.94,1472.98,54510,"5_2"
"CHE","Females",5,2008,0.99585,"CHE_2008_2_5","CHE_2008_2",186,5,0.000260000000000038,0.000261083496510557,186000,48.5615303509636,48.5615303509636,0.000261083496510557,0.99559,0.99585,0.000324731713593484,0.000324731713593484,"CHE_2008",373.68,239.52,134.12,1427.85,1464.47,56055,"5_2"
"CHE","Females",5,2009,0.9956,"CHE_2009_2_5","CHE_2009_2",186,5,0.000350000000000072,0.000351546805946236,186000,65.3877059059999,65.3877059059999,0.000351546805946236,0.99525,0.9956,0.000328519078990216,0.000328519078990216,"CHE_2009",378.56,239.76,138.8,1410.3,1502.14,55172,"5_2"
"CHE","Females",5,2011,0.99597,"CHE_2011_2_5","CHE_2011_2",186,5,0.000350000000000072,0.000351416207315554,186000,65.3634145606931,65.3634145606931,0.000351416207315554,0.99562,0.99597,0.000312698952483532,0.000312698952483532,"CHE_2011",382.28,240.56,141.68,1426.32,1508.4,58686,"5_2"
"CHE","Females",5,2012,0.99609,"CHE_2012_2_5","CHE_2012_2",190,5,0.000319999999999987,0.000321256111395544,190000,61.0386611651533,61.0386611651533,0.000321256111395544,0.99577,0.99609,0.000312361472501909,0.000312361472501909,"CHE_2012",368.24,235.52,132.72,1361.97,1480.79,58674,"5_2"
"CHE","Females",5,2013,0.99615,"CHE_2013_2_5","CHE_2013_2",191,5,0.000290000000000012,0.000291120815138295,191000,55.6040756914143,55.6040756914143,0.000291120815138295,0.99586,0.99615,0.000303168265846928,0.000303168265846928,"CHE_2013",372.16,238.92,133.24,1382.085,1465.755,59036,"5_2"
"CHE","Females",5,2014,0.99629,"CHE_2014_2_5","CHE_2014_2",196,5,0.000260000000000038,0.00026096819199233,196000,51.1497656304966,51.1497656304966,0.00026096819199233,0.99603,0.99629,0.000295206321616665,0.000295206321616665,"CHE_2014",387.96,246.92,141.04,1412.1,1450.94,59485,"5_2"
"CHE","Females",5,2015,0.99608,"CHE_2015_2_5","CHE_2015_2",199,5,0.000290000000000012,0.000291141273793282,199000,57.9371134848631,57.9371134848631,0.000291141273793282,0.99579,0.99608,0.000294933970134662,0.000294933970134662,"CHE_2015",389.16,249.44,139.68,1432.26,1414.58,59307,"5_2"
"CHE","Females",5,2016,0.99581,"CHE_2016_2_5","CHE_2016_2",203,5,0.000219999999999998,0.000220925678593304,203000,44.8479127544407,44.8479127544407,0.000220925678593304,0.99559,0.99581,0.000306037156355318,0.000306037156355318,"CHE_2016",386.68,244.48,142.16,1396.71,1413.61,59662,"5_2"
"CHE","Females",5,2017,0.9965,"CHE_2017_2_5","CHE_2017_2",206,5,0.000300000000000078,0.000301053687907755,206000,62.0170597089976,62.0170597089976,0.000301053687907755,0.9962,0.9965,0.000279072993769278,0.000279072993769278,"CHE_2017",387.68,242.36,145.32,1393.29,1448.03,60171,"5_2"
"CHE","Females",5,2018,0.99633,"CHE_2018_2_5","CHE_2018_2",209,5,0.000280000000000058,0.000281031385183682,209000,58.7355595033896,58.7355595033896,0.000281031385183682,0.99605,0.99633,0.000280553150799596,0.000280553150799596,"CHE_2018",389.48,245.16,144.28,1421.19,1405.33,61373,"5_2"
"CHL","Females",5,1962,0.868555,"CHL_1962_2_5","CHL_1962_2",553,5,0.00536000000000003,0.00617116935599937,553000,3412.65665386765,3412.65665386765,0.00617116935599937,0.863195,0.868555,0.000851960162442936,0.000851960162442937,"CHL_1962",264.6,92.24,172.36,480.87,1662.53,7071,"5_2"
"CHL","Females",5,1964,0.87144,"CHL_1964_2_5","CHL_1964_2",574,5,0.00514999999999999,0.00590975856054345,574000,3392.20141375194,3392.20141375194,0.00590975856054345,0.86629,0.87144,0.000835836536238343,0.000835836536238343,"CHL_1964",268.88,88.04,180.84,464.67,1715.45,7320,"5_2"
"CHL","Females",5,1967,0.90261,"CHL_1967_2_5","CHL_1967_2",604,5,0.00406000000000006,0.00449806671763005,604000,2716.83229744855,2716.83229744855,0.00449806671763005,0.89855,0.90261,0.000760714025096479,0.000760714025096479,"CHL_1967",278.44,93.96,184.48,519.12,1691.44,7933,"5_2"
"CHL","Females",5,1969,0.91185,"CHL_1969_2_5","CHL_1969_2",618,5,0.00359000000000009,0.00393705105006316,618000,2433.09754893903,2433.09754893903,0.00393705105006316,0.90826,0.91185,0.000733466670230258,0.000733466670230258,"CHL_1969",273.8,96.4,177.4,539.55,1718.65,8187,"5_2"
"CHL","Females",5,1970,0.91406,"CHL_1970_2_5","CHL_1970_2",624,5,0.00370000000000004,0.00404787431897254,624000,2525.87357503886,2525.87357503886,0.00404787431897254,0.91036,0.91406,0.000727302188737766,0.000727302188737766,"CHL_1970",278.08,101.4,176.68,543.87,1700.05,8195,"5_2"
"CHL","Females",5,1972,0.92668,"CHL_1972_2_5","CHL_1972_2",632,5,0.00318999999999992,0.00344239651228031,632000,2175.59459576115,2175.59459576115,0.00344239651228031,0.92349,0.92668,0.000682157651983722,0.000682157651983722,"CHL_1972",283.88,95.8,188.08,498.33,1815.79,8520,"5_2"
"CHL","Females",5,1977,0.95183,"CHL_1977_2_5","CHL_1977_2",633,5,0.00246999999999997,0.00259500120819891,633000,1642.63576478991,1642.63576478991,0.00259500120819891,0.94936,0.95183,0.000567357642986259,0.000567357642986259,"CHL_1977",266.36,88.76,177.6,473.94,1695.7,7438,"5_2"
"CHL","Females",5,1980,0.96202,"CHL_1980_2_5","CHL_1980_2",626,5,0.00276999999999994,0.00287935801750477,626000,1802.47811895799,1802.47811895799,0.00287935801750477,0.95925,0.96202,0.000504473379448562,0.000504473379448562,"CHL_1980",281.04,101.84,179.2,556.47,1724.49,9024,"5_2"
"CHL","Females",5,1982,0.974345,"CHL_1982_2_5","CHL_1982_2",624,5,0.00181000000000009,0.00185765822167722,624000,1159.17873032658,1159.17873032658,0.00185765822167722,0.972535,0.974345,0.000416048519860779,0.000416048519860779,"CHL_1982",280.8,103.68,177.16,529.74,1682.46,8016,"5_2"
"CHL","Females",5,1987,0.98301,"CHL_1987_2_5","CHL_1987_2",629,5,0.00134500000000004,0.00136824650817392,629000,860.627053641393,860.627053641393,0.00136824650817392,0.981665,0.98301,0.000331442684831161,0.000331442684831161,"CHL_1987",262.48,97.8,164.68,489.51,1650.01,8721,"5_2"
"CHL","Females",5,1990,0.98272,"CHL_1990_2_5","CHL_1990_2",643,5,0.00196000000000007,0.00199446434386201,643000,1282.44057310327,1282.44057310327,0.00199446434386201,0.98076,0.98272,0.000328633322352356,0.000328633322352356,"CHL_1990",275.36,114.96,160.44,565.56,1648.08,10203,"5_2"
"CHL","Females",5,1991,0.98468,"CHL_1991_2_5","CHL_1991_2",651,5,0.00133000000000005,0.00135069261079747,651000,879.300889629153,879.300889629153,0.00135069261079747,0.98335,0.98468,0.000309503466377157,0.000309503466377157,"CHL_1991",278.12,114.84,163.28,598.59,1661.29,10746,"5_2"
"CHL","Females",5,1992,0.98485,"CHL_1992_2_5","CHL_1992_2",660,5,0.00131999999999999,0.00134030563029902,660000,884.601715997352,884.601715997352,0.00134030563029902,0.98353,0.98485,0.000308694355065332,0.000308694355065332,"CHL_1992",291.76,125.72,166.04,630,1721.24,11773,"5_2"
"CHL","Females",5,1997,0.98774,"CHL_1997_2_5","CHL_1997_2",702,5,0.00112999999999996,0.00114402575576565,702000,803.106080547487,803.106080547487,0.00114402575576565,0.98661,0.98774,0.00028968858150617,0.00028968858150617,"CHL_1997",312.96,152.8,160.16,708.21,1707.83,15080,"5_2"
"CHL","Females",5,2000,0.98272,"CHL_2000_2_5","CHL_2000_2",695,5,0.00196000000000007,0.00199446434386201,695000,1386.1527189841,1386.1527189841,0.00199446434386201,0.98076,0.98272,0.000355640981957187,0.000355640981957187,"CHL_2000",314.32,151.64,162.68,747.81,1712.87,15212,"5_2"
"CHL","Females",5,2001,0.99081,"CHL_2001_2_5","CHL_2001_2",684,5,0.000929999999999986,0.000938625972688998,684000,642.020165319275,642.020165319275,0.000938625972688998,0.98988,0.99081,0.000260331479063186,0.000260331479063186,"CHL_2001",318.4,151.28,167.12,755.91,1728.69,15448,"5_2"
"CHL","Females",5,2002,0.99107,"CHL_2002_2_5","CHL_2002_2",672,5,0.000800000000000023,0.000807208370750828,672000,542.444025144556,542.444025144556,0.000807208370750828,0.99027,0.99107,0.000256775459927062,0.000256775459927062,"CHL_2002",324.28,154.92,169.36,761.4,1750.32,15510,"5_2"
"CHL","Females",5,2003,0.99106,"CHL_2003_2_5","CHL_2003_2",659,5,0.000740000000000074,0.000746675276976241,659000,492.059007527343,492.059007527343,0.000746675276976241,0.99032,0.99106,0.000260415489174578,0.000260415489174578,"CHL_2003",334.76,165,169.76,771.39,1718.85,15809,"5_2"
"CHL","Females",5,2004,0.99092,"CHL_2004_2_5","CHL_2004_2",645,5,0.000689999999999968,0.000696322609292343,645000,449.128082993561,449.128082993561,0.000696322609292343,0.99023,0.99092,0.000265795472696227,0.000265795472696227,"CHL_2004",339.28,165.4,173.88,760.77,1748.95,16479,"5_2"
"CHL","Females",5,2005,0.99131,"CHL_2005_2_5","CHL_2005_2",630,5,0.000690000000000079,0.000696048662880511,630000,438.510657614722,438.510657614722,0.000696048662880511,0.99062,0.99131,0.000264268816971881,0.000264268816971881,"CHL_2005",343.48,168.36,175.08,727.92,1765.6,17137,"5_2"
"CHL","Females",5,2006,0.99159,"CHL_2006_2_5","CHL_2006_2",616,5,0.000699999999999923,0.000705936929577671,616000,434.857148619845,434.857148619845,0.000705936929577671,0.99089,0.99159,0.000259643382720755,0.000259643382720755,"CHL_2006",350.92,174.6,176.32,780.21,1747.87,17921,"5_2"
"CHL","Females",5,2007,0.99144,"CHL_2007_2_5","CHL_2007_2",605,5,0.000700000000000034,0.000706043734366209,605000,427.156459291556,427.156459291556,0.000706043734366209,0.99074,0.99144,0.000259698227301374,0.000259698227301374,"CHL_2007",342.4,178.56,163.88,793.8,1714.8,18488,"5_2"
"CHL","Females",5,2008,0.99142,"CHL_2008_2_5","CHL_2008_2",596,5,0.000739999999999963,0.000746404147586253,596000,444.856871961407,444.856871961407,0.000746404147586253,0.99068,0.99142,0.00025970095598692,0.00025970095598692,"CHL_2008",342.08,177.32,164.76,778.68,1736.24,18804,"5_2"
"CHL","Females",5,2009,0.99149,"CHL_2009_2_5","CHL_2009_2",586,5,0.000750000000000028,0.000756437281263582,586000,443.272246820459,443.272246820459,0.000756437281263582,0.99074,0.99149,0.000254680477461493,0.000254680477461493,"CHL_2009",328.4,166.8,161.6,754.56,1719.04,18184,"5_2"
"CHL","Females",5,2010,0.990895,"CHL_2010_2_5","CHL_2010_2",578,5,0.00105999999999995,0.00106973998254099,578000,618.30970990869,618.30970990869,0.00106973998254099,0.989835,0.990895,0.00026029087374719,0.00026029087374719,"CHL_2010",336.18,164.7,171.48,732.96,1778.86,18910,"5_2"
"CHL","Females",5,2011,0.99172,"CHL_2011_2_5","CHL_2011_2",571,5,0.000600000000000045,0.000605009478481875,571000,345.460412213151,345.460412213151,0.000605009478481875,0.99112,0.99172,0.000252551194492971,0.000252551194492971,"CHL_2011",342.92,171.66,171.26,752.04,1782.54,19705,"5_2"
"CHL","Females",5,2012,0.99212,"CHL_2012_2_5","CHL_2012_2",567,5,0.000780000000000003,0.000786195218320367,567000,445.772688787648,445.772688787648,0.000786195218320367,0.99134,0.99212,0.000245446006626105,0.000245446006626105,"CHL_2012",340.44,173.46,166.96,768.375,1745.685,20531,"5_2"
"CHN","Females",5,1981,0.95022,"CHN_1981_2_5","CHN_1981_2",57530,5,0.00506999999999991,0.00533560649112827,57530000,306957.44143461,306957.44143461,0.00533560649112827,0.94515,0.95022,5.85908325562238e-05,5.85908325562238e-05,"CHN_1981",220.92,30.72,190.2,321.12,1604.96,1962,"5_2"
"CMR","Females",5,2005,0.86003,"CMR_2005_2_5","CMR_2005_2",1230,5,0.0143599999999999,0.0166970919619082,1230000,20537.4231131471,20537.4231131471,0.0166970919619082,0.84567,0.86003,0.000488435654473706,0.000488435654473706,"CMR_2005",244.56,50,194.6,458.73,1542.71,2223,"5_2"
"COL","Females",5,1964,0.878,"COL_1964_2_5","COL_1964_2",1370,5,0.00858999999999999,0.00978359908883825,1370000,13403.5307517084,13403.5307517084,0.00978359908883825,0.86941,0.878,0.000468558669026973,0.000468558669026973,"COL_1964",200.72,89.04,111.72,363.06,1529.22,4264,"5_2"
"COL","Females",5,1970,0.89964,"COL_1970_2_5","COL_1970_2",1613,5,0.00802000000000003,0.0089146769819039,1613000,14379.373971811,14379.373971811,0.0089146769819039,0.89162,0.89964,0.000444430993548296,0.000444430993548296,"COL_1970",188.36,82.72,105.68,368.46,1445.18,4932,"5_2"
"COL","Females",5,1980,0.93582,"COL_1980_2_5","COL_1980_2",1673,5,0.00439000000000001,0.00469107306960741,1673000,7848.16524545319,7848.16524545319,0.00469107306960741,0.93143,0.93582,0.000347919208619989,0.000347919208619989,"COL_1980",208.68,87.2,121.44,438.03,1823.29,6786,"5_2"
"COL","Females",5,1985,0.93902,"COL_1985_2_5","COL_1985_2",1803,5,0.00236999999999998,0.00252390790398499,1803000,4550.60595088493,4550.60595088493,0.00252390790398499,0.93665,0.93902,0.000330702096795788,0.000330702096795788,"COL_1985",207.08,88.56,118.52,470.52,1756.4,6809,"5_2"
"COL","Females",5,1987,0.91043,"COL_1987_2_5","COL_1987_2",1871,5,0.00492999999999999,0.00541502367013388,1871000,10131.5092868205,10131.5092868205,0.00541502367013388,0.9055,0.91043,0.000383621384271071,0.000383621384271071,"COL_1987",209.92,89.84,120.08,493.65,1815.43,7296,"5_2"
"COL","Females",5,1990,0.96139,"COL_1990_2_5","COL_1990_2",1950,5,0.00232999999999994,0.0024235741998564,1950000,4725.96968971998,4725.96968971998,0.0024235741998564,0.95906,0.96139,0.000264141415960399,0.000264141415960399,"COL_1990",225.28,105.64,119.6,525.06,1748.66,7693,"5_2"
"COL","Females",5,1992,0.91084,"COL_1992_2_5","COL_1992_2",1991,5,0.00331000000000004,0.00363400816828426,1991000,7235.31026305396,7235.31026305396,0.00363400816828426,0.90753,0.91084,0.000373178478459304,0.000373178478459304,"COL_1992",229.2,102.84,126.36,531,1828.8,7888,"5_2"
"COL","Females",5,1993,0.96273,"COL_1993_2_5","COL_1993_2",2012,5,0.00183999999999995,0.001911231601799,2012000,3845.39798281959,3845.39798281959,0.001911231601799,0.96089,0.96273,0.00025784194647503,0.00025784194647503,"COL_1993",235.44,106.4,129,565.56,1821,8181,"5_2"
"COL","Females",5,1997,0.92624,"COL_1997_2_5","COL_1997_2",2095,5,0.00241999999999998,0.00261271376749004,2095000,5473.63534289164,5473.63534289164,0.00261271376749004,0.92382,0.92624,0.000350156304357874,0.000350156304357874,"COL_1997",258.52,118.28,140.24,615.42,1841.06,8952,"5_2"
"COL","Females",5,2000,0.97297,"COL_2000_2_5","COL_2000_2",2133,5,0.00205,0.00210695088234991,2133000,4494.12623205237,4494.12623205237,0.00210695088234991,0.97092,0.97297,0.00022231515349196,0.00022231515349196,"COL_2000",253.52,118.6,134.92,659.07,1805.41,8497,"5_2"
"COL","Females",5,2002,0.94298,"COL_2002_2_5","COL_2002_2",2130,5,0.00155000000000005,0.0016437252115634,2130000,3501.13470063003,3501.13470063003,0.0016437252115634,0.94143,0.94298,0.000324347844097959,0.000324347844097959,"COL_2002",253.68,119.68,133.96,658.44,1810.88,8631,"5_2"
"COL","Females",5,2005,0.97781,"COL_2005_2_5","COL_2005_2",2099,5,0.00148999999999999,0.00152381341978502,2099000,3198.48436812876,3198.48436812876,0.00152381341978502,0.97632,0.97781,0.000218321182686904,0.000218321182686904,"COL_2005",248.96,123.48,125.52,662.22,1755.82,9525,"5_2"
"COL","Females",5,2010,0.97769,"COL_2010_2_5","COL_2010_2",2002,5,0.00170999999999999,0.0017490206507175,2002000,3501.53934273643,3501.53934273643,0.0017490206507175,0.97598,0.97769,0.000215459623902617,0.000215459623902617,"COL_2010",245.28,128.22,117.08,701.595,1680.625,11192,"5_2"
"CRI","Females",5,1961,0.91177,"CRI_1961_2_5","CRI_1961_2",103,5,0.00583999999999996,0.00640512409927938,103000,659.727782225776,659.727782225776,0.00640512409927938,0.90593,0.91177,0.00150358451924059,0.00150358451924059,"CRI_1961",193.88,80.04,113.84,392.4,1351.72,4340,"5_2"
"CRI","Females",5,1962,0.902145,"CRI_1962_2_5","CRI_1962_2",107,5,0.00669500000000001,0.0074212016915241,107000,794.068580993078,794.068580993078,0.0074212016915241,0.89545,0.902145,0.00154737921095053,0.00154737921095053,"CRI_1962",192.8,76.12,116.68,412.11,1380.09,4439,"5_2"
"CRI","Females",5,1963,0.89773,"CRI_1963_2_5","CRI_1963_2",111,5,0.00504000000000004,0.00561416015951349,111000,623.171777705997,623.171777705997,0.00561416015951349,0.89269,0.89773,0.00155618998241658,0.00155618998241658,"CRI_1963",198.24,83.36,114.84,426.33,1360.43,4653,"5_2"
"CRI","Females",5,1964,0.89365,"CRI_1964_2_5","CRI_1964_2",115,5,0.00620000000000009,0.00693783919879158,115000,797.851507861031,797.851507861031,0.00693783919879158,0.88745,0.89365,0.00158824938704456,0.00158824938704456,"CRI_1964",200.84,82.24,118.6,424.17,1440.99,4720,"5_2"
"CRI","Females",5,1965,0.90023,"CRI_1965_2_5","CRI_1965_2",120,5,0.00481500000000012,0.00534863312708988,120000,641.835975250786,641.835975250786,0.00534863312708988,0.895415,0.90023,0.00153595472982069,0.00153595472982068,"CRI_1965",214.96,83.44,131.52,429.3,1484.74,4983,"5_2"
"CRI","Females",5,1966,0.90781,"CRI_1966_2_5","CRI_1966_2",125,5,0.00468999999999997,0.00516627928751608,125000,645.78491093951,645.78491093951,0.00516627928751608,0.90312,0.90781,0.00147392498643478,0.00147392498643478,"CRI_1966",203.92,74.84,129.08,420.57,1470.51,5193,"5_2"
"CRI","Females",5,1967,0.91285,"CRI_1967_2_5","CRI_1967_2",130,5,0.00474499999999989,0.00519800624418019,130000,675.740811743425,675.740811743425,0.00519800624418019,0.908105,0.91285,0.00143704091868188,0.00143704091868188,"CRI_1967",206.32,76.76,129.56,419.85,1435.83,5338,"5_2"
"CRI","Females",5,1968,0.92277,"CRI_1968_2_5","CRI_1968_2",134,5,0.00356000000000001,0.00385794943485376,134000,516.965224270404,516.965224270404,0.00385794943485376,0.91921,0.92277,0.00139394100783089,0.00139394100783089,"CRI_1968",212.44,83.72,128.68,431.91,1483.65,5574,"5_2"
"CRI","Females",5,1969,0.91234,"CRI_1969_2_5","CRI_1969_2",137,5,0.00445000000000007,0.00487756757349241,137000,668.22675756846,668.22675756846,0.00487756757349241,0.90789,0.91234,0.00146503475197894,0.00146503475197894,"CRI_1969",211.24,82.8,128.44,445.95,1495.81,5773,"5_2"
"CRI","Females",5,1970,0.91961,"CRI_1970_2_5","CRI_1970_2",140,5,0.00435000000000008,0.00473026609106042,140000,662.237252748459,662.237252748459,0.00473026609106042,0.91526,0.91961,0.00145673708696152,0.00145673708696152,"CRI_1970",218.64,90.08,128.56,450.27,1538.09,5984,"5_2"
"CRI","Females",5,1971,0.92692,"CRI_1971_2_5","CRI_1971_2",142,5,0.00448999999999999,0.00484399948215595,142000,687.847926466145,687.847926466145,0.00484399948215595,0.92243,0.92692,0.00141745231105905,0.00141745231105905,"CRI_1971",223.32,96.36,127,469.35,1577.33,6199,"5_2"
"CRI","Females",5,1972,0.93342,"CRI_1972_2_5","CRI_1972_2",142,5,0.00387999999999999,0.00415675687257611,142000,590.259475905808,590.259475905808,0.00415675687257611,0.92954,0.93342,0.0013507616069056,0.0013507616069056,"CRI_1972",221.76,93.36,128.4,464.04,1609.2,6564,"5_2"
"CRI","Females",5,1973,0.94659,"CRI_1973_2_5","CRI_1973_2",142,5,0.00353999999999999,0.00373973948594427,142000,531.043007004086,531.043007004086,0.00373973948594427,0.94305,0.94659,0.00122587719657423,0.00122587719657423,"CRI_1973",221.24,97.68,123.56,484.11,1618.65,6884,"5_2"
"CRI","Females",5,1974,0.95735,"CRI_1974_2_5","CRI_1974_2",142,5,0.00261,0.00272627565676085,142000,387.131143260041,387.131143260041,0.00272627565676085,0.95474,0.95735,0.0011016211589091,0.0011016211589091,"CRI_1974",218.48,94.48,124,487.53,1632.99,7061,"5_2"
"CRI","Females",5,1975,0.95586,"CRI_1975_2_5","CRI_1975_2",141,5,0.00270999999999999,0.00283514322181072,141000,399.755194275311,399.755194275311,0.00283514322181072,0.95315,0.95586,0.00111939757280872,0.00111939757280872,"CRI_1975",229.24,104.56,124.68,493.56,1658.2,7007,"5_2"
"CRI","Females",5,1976,0.96142,"CRI_1976_2_5","CRI_1976_2",140,5,0.00268000000000002,0.00278754342535002,140000,390.256079549003,390.256079549003,0.00278754342535002,0.95874,0.96142,0.00104522514105924,0.00104522514105924,"CRI_1976",246,120.16,125.84,516.51,1647.49,7182,"5_2"
"CRI","Females",5,1977,0.96878,"CRI_1977_2_5","CRI_1977_2",140,5,0.00215999999999994,0.00222960837341805,140000,312.145172278527,312.145172278527,0.00222960837341805,0.96662,0.96878,0.000927911687765727,0.000927911687765727,"CRI_1977",243.4,122.52,120.88,537.03,1642.57,7602,"5_2"
"CRI","Females",5,1978,0.97486,"CRI_1978_2_5","CRI_1978_2",140,5,0.00151999999999997,0.00155919824385036,140000,218.287754139051,218.287754139051,0.00155919824385036,0.97334,0.97486,0.00082560443502734,0.00082560443502734,"CRI_1978",242.04,124.76,117.28,533.16,1611.8,7763,"5_2"
"CRI","Females",5,1979,0.97461,"CRI_1979_2_5","CRI_1979_2",140,5,0.00217999999999996,0.0022367921527585,140000,313.15090138619,313.15090138619,0.0022367921527585,0.97243,0.97461,0.000815377349985376,0.000815377349985376,"CRI_1979",250.96,129.04,121.92,549.72,1619.32,7905,"5_2"
"CRI","Females",5,1980,0.97886,"CRI_1980_2_5","CRI_1980_2",141,5,0.00175999999999998,0.00179800992991846,141000,253.519400118503,253.519400118503,0.00179800992991846,0.9771,0.97886,0.000733470480567746,0.000733470480567746,"CRI_1980",256.2,122,134.2,541.62,1705.18,7828,"5_2"
"CRI","Females",5,1981,0.97964,"CRI_1981_2_5","CRI_1981_2",143,5,0.00157999999999991,0.00161283736882928,143000,230.635743742587,230.635743742587,0.00161283736882928,0.97806,0.97964,0.000710447203353289,0.000710447203353289,"CRI_1981",242,110.76,131.24,523.71,1663.29,7461,"5_2"
"CRI","Females",5,1982,0.97958,"CRI_1982_2_5","CRI_1982_2",146,5,0.00167000000000006,0.00170481226648161,146000,248.902590906316,248.902590906316,0.00170481226648161,0.97791,0.97958,0.0007104228479251,0.0007104228479251,"CRI_1982",226.76,101.28,125.48,525.51,1600.73,6751,"5_2"
"CRI","Females",5,1983,0.98028,"CRI_1983_2_5","CRI_1983_2",150,5,0.00131999999999999,0.00134655404578283,150000,201.983106867424,201.983106867424,0.00134655404578283,0.97896,0.98028,0.000679343541653613,0.000679343541653613,"CRI_1983",245.88,112.16,133.72,518.49,1686.63,6743,"5_2"
"CRI","Females",5,1984,0.97996,"CRI_1984_2_5","CRI_1984_2",155,5,0.0011500000000001,0.00117351728641995,155000,181.895179395092,181.895179395092,0.00117351728641995,0.97881,0.97996,0.000680869294875743,0.000680869294875743,"CRI_1984",251.76,114.2,137.56,525.96,1713.28,7065,"5_2"
"CRI","Females",5,1985,0.97991,"CRI_1985_2_5","CRI_1985_2",160,5,0.00131999999999999,0.00134706248533027,160000,215.529997652844,215.529997652844,0.00134706248533027,0.97859,0.97991,0.000663187835066601,0.000663187835066601,"CRI_1985",257.8,126.8,131,565.02,1742.18,6918,"5_2"
"CRI","Females",5,1986,0.981,"CRI_1986_2_5","CRI_1986_2",165,5,0.00154999999999994,0.00158002038735978,165000,260.703363914363,260.703363914363,0.00158002038735978,0.97945,0.981,0.000650371886091869,0.000650371886091869,"CRI_1986",248.32,117.56,130.76,580.05,1738.63,7087,"5_2"
"CRI","Females",5,1987,0.982455,"CRI_1987_2_5","CRI_1987_2",170,5,0.00141500000000006,0.00144026952888433,170000,244.845819910336,244.845819910336,0.00144026952888433,0.98104,0.982455,0.000617078242691299,0.000617078242691299,"CRI_1987",261.72,123.6,138.12,607.23,1743.05,7221,"5_2"
"CRI","Females",5,1988,0.98474,"CRI_1988_2_5","CRI_1988_2",175,5,0.00135999999999992,0.00138107520766895,175000,241.688161342065,241.688161342065,0.00138107520766895,0.98338,0.98474,0.000570853611367612,0.000570853611367612,"CRI_1988",253.64,121.6,132.04,599.31,1768.05,7270,"5_2"
"CRI","Females",5,1989,0.98506,"CRI_1989_2_5","CRI_1989_2",180,5,0.00151000000000001,0.00153290154914423,180000,275.922278845961,275.922278845961,0.00153290154914423,0.98355,0.98506,0.000565100272577605,0.000565100272577605,"CRI_1989",273,125.08,147.92,589.5,1774.5,7489,"5_2"
"CRI","Females",5,1990,0.98379,"CRI_1990_2_5","CRI_1990_2",185,5,0.0012049999999999,0.00122485489789478,185000,226.598156110533,226.598156110533,0.00122485489789478,0.982585,0.98379,0.000590378461315152,0.000590378461315152,"CRI_1990",275.36,135.68,139.64,650.97,1737.67,7567,"5_2"
"CRI","Females",5,1991,0.98512,"CRI_1991_2_5","CRI_1991_2",191,5,0.00116000000000005,0.00117752152022094,191000,224.906610362199,224.906610362199,0.00117752152022094,0.98396,0.98512,0.000569539526817743,0.000569539526817743,"CRI_1991",271.64,134.28,137.36,661.95,1714.41,7552,"5_2"
"CRI","Females",5,1992,0.98549,"CRI_1992_2_5","CRI_1992_2",196,5,0.000879999999999992,0.000892956803214636,196000,175.019533430069,175.019533430069,0.000892956803214636,0.98461,0.98549,0.000563315628912242,0.000563315628912242,"CRI_1992",262.24,136.28,126,683.91,1691.85,8039,"5_2"
"CRI","Females",5,1993,0.98424,"CRI_1993_2_5","CRI_1993_2",201,5,0.00124000000000002,0.00125985531984071,201000,253.230919287982,253.230919287982,0.00125985531984071,0.983,0.98424,0.000591780196429817,0.000591780196429817,"CRI_1993",269.76,142.08,127.68,666.27,1739.97,8363,"5_2"
"CRI","Females",5,1994,0.98581,"CRI_1994_2_5","CRI_1994_2",203,5,0.000929999999999986,0.000943386656657963,203000,191.507491301566,191.507491301566,0.000943386656657963,0.98488,0.98581,0.000560077571610472,0.000560077571610472,"CRI_1994",277.6,138.8,138.8,673.47,1713.93,8480,"5_2"
"CRI","Females",5,1995,0.98627,"CRI_1995_2_5","CRI_1995_2",204,5,0.00103999999999993,0.00105447798270243,204000,215.113508471297,215.113508471297,0.00105447798270243,0.98523,0.98627,0.000551148757424237,0.000551148757424237,"CRI_1995",291.96,143.6,148.36,710.37,1691.67,8576,"5_2"
"CRI","Females",5,1996,0.987305,"CRI_1996_2_5","CRI_1996_2",205,5,0.00124999999999997,0.00126607279412134,205000,259.544922794876,259.544922794876,0.00126607279412134,0.986055,0.987305,0.00054069276064839,0.00054069276064839,"CRI_1996",271.56,134.88,136.68,711.45,1655.99,8447,"5_2"
