"Country","Sex","Age","Year","lx","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"POL","2",5,1992,0.98576,"POL_1992_2_5","POL_1992_2",1605,5,0.000969999999999915,0.00098401233565971,1605000,1579.33979873383,1579.33979873383,0.00098401233565971,0.98479,0.98576,0.000223383063651766,0.000223383063651766,"POL_1992",408.52,213.48,195.04,1037.52,1802.96,7874,"5_2"
"POL","2",5,1993,0.98682,"POL_1993_2_5","POL_1993_2",1543,5,0.000979999999999981,0.000993088911858273,1543000,1532.33619099732,1532.33619099732,0.000993088911858273,0.98584,0.98682,0.000221693643780898,0.000221693643780898,"POL_1993",403.12,203.32,199.76,1018.89,1890.99,8230,"5_2"
"POL","2",5,1994,0.98465,"POL_1994_2_5","POL_1994_2",1476,5,0.000979999999999981,0.000995277509775027,1476000,1469.02960442794,1469.02960442794,0.000995277509775027,0.98367,0.98465,0.000243241617933237,0.000243241617933237,"POL_1994",389.2,193.72,195.44,980.82,1813.98,8722,"5_2"
"POL","2",5,1995,0.986515,"POL_1995_2_5","POL_1995_2",1418,5,0.000844999999999985,0.000856550584633771,1418000,1214.58872901069,1214.58872901069,0.000856550584633771,0.98567,0.986515,0.000235758296770342,0.000235758296770342,"POL_1995",393.52,195.24,198.28,999.45,1811.03,9408,"5_2"
"POL","2",5,1996,0.98754,"POL_1996_2_5","POL_1996_2",1372,5,0.000959999999999961,0.000972112522024385,1372000,1333.73838021746,1333.73838021746,0.000972112522024385,0.98658,0.98754,0.00023287805880813,0.00023287805880813,"POL_1996",394.76,196.48,198.24,1005.39,1825.85,10066,"5_2"
"POL","2",5,1997,0.98932,"POL_1997_2_5","POL_1997_2",1334,5,0.000970000000000026,0.000980471434925026,1334000,1307.94889418998,1307.94889418998,0.000980471434925026,0.98835,0.98932,0.000218261155368483,0.000218261155368483,"POL_1997",388.48,192.08,196.4,992.34,1809.18,10811,"5_2"
"POL","2",5,1998,0.99014,"POL_1998_2_5","POL_1998_2",1299,5,0.000850000000000017,0.000858464459571391,1299000,1115.14533298324,1115.14533298324,0.000858464459571391,0.98929,0.99014,0.000213875335070283,0.000213875335070283,"POL_1998",397.36,200.92,196.4,1024.02,1825.62,11413,"5_2"
"POL","2",5,1999,0.99073,"POL_1999_2_5","POL_1999_2",1260,5,0.000750000000000028,0.000757017552713684,1260000,953.842116419242,953.842116419242,0.000757017552713684,0.98998,0.99073,0.000209489448129092,0.000209489448129092,"POL_1999",398.8,202.08,196.72,1028.97,1818.23,12058,"5_2"
"POL","2",5,2000,0.99157,"POL_2000_2_5","POL_2000_2",1216,5,0.000669999999999948,0.000675696118277024,1216000,821.646479824861,821.646479824861,0.000675696118277024,0.9909,0.99157,0.00020234427689554,0.00020234427689554,"POL_2000",399.24,198.72,200.52,1020.69,1858.07,12732,"5_2"
"POL","2",5,2001,0.9919,"POL_2001_2_5","POL_2001_2",1167,5,0.000739999999999963,0.000746042947877773,1167000,870.632120173361,870.632120173361,0.000746042947877773,0.99116,0.9919,0.000198682269486181,0.000198682269486181,"POL_2001",398.48,197.8,200.68,1025.91,1859.61,13018,"5_2"
"POL","2",5,2002,0.99214,"POL_2002_2_5","POL_2002_2",1116,5,0.000759999999999983,0.000766020924466288,1116000,854.879351704377,854.879351704377,0.000766020924466288,0.99138,0.99214,0.000199705157943606,0.000199705157943606,"POL_2002",402.36,204.16,198.2,1046.43,1840.21,13416,"5_2"
"POL","2",5,2003,0.99278,"POL_2003_2_5","POL_2003_2",1070,5,0.000680000000000014,0.000684945305102857,1070000,732.891476460057,732.891476460057,0.000684945305102857,0.9921,0.99278,0.000195162982319349,0.000195162982319349,"POL_2003",404.12,205.52,198.6,1031.85,1844.03,14036,"5_2"
"POL","2",5,2004,0.99295,"POL_2004_2_5","POL_2004_2",1025,5,0.000609999999999999,0.000614331033788206,1025000,629.689309632911,629.689309632911,0.000614331033788206,0.99234,0.99295,0.000192075255850028,0.000192075255850028,"POL_2004",396.4,199.24,197.16,1018.35,1812.25,14906,"5_2"
"POL","2",5,2005,0.99312,"POL_2005_2_5","POL_2005_2",988,5,0.000770000000000048,0.000775334299983938,988000,766.030288384131,766.030288384131,0.000775334299983938,0.99235,0.99312,0.00018683335046014,0.00018683335046014,"POL_2005",394.84,196.96,197.88,1019.88,1796.28,15581,"5_2"
"POL","2",5,2006,0.9937,"POL_2006_2_5","POL_2006_2",958,5,0.000639999999999974,0.000644057562644635,958000,617.00714501356,617.00714501356,0.000644057562644635,0.99306,0.9937,0.000175025217725432,0.000175025217725432,"POL_2006",394.88,198.8,196.08,1011.51,1779.61,16711,"5_2"
"POL","2",5,2007,0.99372,"POL_2007_2_5","POL_2007_2",931,5,0.00055000000000005,0.000553475828201154,931000,515.285996055274,515.285996055274,0.000553475828201154,0.99317,0.99372,0.000172575753487388,0.000172575753487388,"POL_2007",398.36,201.92,196.44,1006.83,1780.81,18067,"5_2"
"POL","2",5,2008,0.99391,"POL_2008_2_5","POL_2008_2",907,5,0.000529999999999919,0.000533247477135676,907000,483.655461762058,483.655461762058,0.000533247477135676,0.99338,0.99391,0.000164330053372492,0.000164330053372492,"POL_2008",391.84,197.64,194.2,1009.62,1766.54,19012,"5_2"
"POL","2",5,2009,0.99409,"POL_2009_2_5","POL_2009_2",891,5,0.000639999999999974,0.000643804886881443,891000,573.630154211366,573.630154211366,0.000643804886881443,0.99345,0.99409,0.000160257293543773,0.000160257293543773,"POL_2009",402.64,205.44,197.2,1048.68,1791.68,19718,"5_2"
"POL","2",5,2010,0.9947,"POL_2010_2_5","POL_2010_2",883,5,0.000500000000000056,0.000502664119835182,883000,443.852417814466,443.852417814466,0.000502664119835182,0.9942,0.9947,0.000152816085427564,0.000152816085427564,"POL_2010",409.4,214.2,195.2,1071.72,1770.38,20609,"5_2"
"POL","2",5,2011,0.99503,"POL_2011_2_5","POL_2011_2",885,5,0.000499999999999945,0.000502497412138272,885000,444.710209742371,444.710209742371,0.000502497412138272,0.99453,0.99503,0.000151666990283215,0.000151666990283215,"POL_2011",410.32,215.08,195.22,1089.765,1778.415,21837,"5_2"
"POL","2",5,2012,0.99515,"POL_2012_2_5","POL_2012_2",900,5,0.00044999999999995,0.000452193136713009,9e+05,406.973823041708,406.973823041708,0.000452193136713009,0.9947,0.99515,0.0001541136309082,0.0001541136309082,"POL_2012",406.7,212.72,193.96,1083.915,1775.885,22188,"5_2"
"POL","2",5,2013,0.99513,"POL_2013_2_5","POL_2013_2",930,5,0.000399999999999956,0.000401957533186575,930000,373.820505863514,373.820505863514,0.000401957533186575,0.99473,0.99513,0.000155710072880153,0.000155710072880153,"POL_2013",405.08,213.36,191.72,1073.025,1767.895,22510,"5_2"
"POL","2",5,2014,0.99531,"POL_2014_2_5","POL_2014_2",968,5,0.000419999999999976,0.000421979081894059,968000,408.475751273449,408.475751273449,0.000421979081894059,0.99489,0.99531,0.000153672287919181,0.000153672287919181,"POL_2014",401.68,209.84,191.84,1072.35,1752.97,23266,"5_2"
"POL","2",5,2015,0.99577,"POL_2015_2_5","POL_2015_2",998,5,0.000410000000000021,0.0004117416672525,998000,410.918183917995,410.918183917995,0.0004117416672525,0.99536,0.99577,0.000146859954587445,0.000146859954587445,"POL_2015",403.48,219.6,183.88,1101.51,1679.01,24177,"5_2"
"POL","2",5,2016,0.99589,"POL_2016_2_5","POL_2016_2",1011,5,0.000370000000000092,0.000371526975870922,1011000,375.613772605502,375.613772605502,0.000371526975870922,0.99552,0.99589,0.00014330293026039,0.00014330293026039,"POL_2016",415.76,230.6,185.16,1115.28,1727.96,24838,"5_2"
"POL","2",5,2017,0.99583,"POL_2017_2_5","POL_2017_2",1010,5,0.000369999999999981,0.000371549360834662,1010000,375.264854443009,375.264854443009,0.000371549360834662,0.99546,0.99583,0.000141209061397794,0.000141209061397794,"POL_2017",421.2,228.12,193.08,1116.9,1772.9,26061,"5_2"
"POL","2",5,2018,0.9959,"POL_2018_2_5","POL_2018_2",992,5,0.000390000000000001,0.00039160558288985,992000,388.472738226731,388.472738226731,0.00039160558288985,0.99551,0.9959,0.000140530533446053,0.000140530533446053,"POL_2018",423.76,235.6,188.16,1151.82,1771.42,27455,"5_2"
"PRT","1",5,1963,0.89421,"PRT_1963_1_5","PRT_1963_1",428,5,0.00571999999999995,0.00639670770848005,428000,2737.79089922946,2737.79089922946,0.00639670770848005,0.88849,0.89421,0.000866346425295741,0.000866346425295741,"PRT_1963",300.28,112.56,187.72,514.53,1585.19,5585,"5_1"
"PRT","1",5,1964,0.89794,"PRT_1964_1_5","PRT_1964_1",428,5,0.00547999999999993,0.00610285765195885,428000,2612.02307503839,2612.02307503839,0.00610285765195885,0.89246,0.89794,0.000851098461083786,0.000851098461083786,"PRT_1964",295.32,118.2,177.12,532.8,1499.88,5926,"5_1"
"PRT","1",5,1965,0.91044,"PRT_1965_1_5","PRT_1965_1",430,5,0.00478000000000012,0.00525020869030372,430000,2257.5897368306,2257.5897368306,0.00525020869030372,0.90566,0.91044,0.000814257291078019,0.000814257291078019,"PRT_1965",309.4,121.12,188.28,706.23,1581.37,6363,"5_1"
"PRT","1",5,1970,0.92949,"PRT_1970_1_5","PRT_1970_1",436,5,0.00451000000000001,0.00485212320735028,436000,2115.52571840472,2115.52571840472,0.00485212320735028,0.92498,0.92949,0.000840499013682545,0.000840499013682545,"PRT_1970",338.76,138.4,200.36,703.98,1720.26,8724,"5_1"
"PRT","1",5,1971,0.93126,"PRT_1971_1_5","PRT_1971_1",434,5,0.00478000000000001,0.00513283078839423,434000,2227.64856216309,2227.64856216309,0.00513283078839422,0.92648,0.93126,0.000824402659317165,0.000824402659317165,"PRT_1971",333.8,145,188.84,712.53,1632.67,9358,"5_1"
"PRT","1",5,1972,0.9446,"PRT_1972_1_5","PRT_1972_1",432,5,0.00397999999999998,0.00421342367139528,432000,1820.19902604276,1820.19902604276,0.00421342367139528,0.94062,0.9446,0.000715351426530143,0.000715351426530143,"PRT_1972",339.64,147.68,191.96,743.04,1648.32,10130,"5_1"
"PRT","1",5,1973,0.94064,"PRT_1973_1_5","PRT_1973_1",430,5,0.00419999999999998,0.00446504507569313,430000,1919.96938254804,1919.96938254804,0.00446504507569313,0.93644,0.94064,0.000749846634393521,0.000749846634393521,"PRT_1973",332.84,141.2,191.64,736.83,1641.33,11258,"5_1"
"PRT","1",5,1974,0.94923,"PRT_1974_1_5","PRT_1974_1",426,5,0.00339,0.00357131569798679,426000,1521.38048734237,1521.38048734237,0.00357131569798679,0.94584,0.94923,0.000703225966425343,0.000703225966425343,"PRT_1974",338.8,149.08,189.72,778.77,1635.43,11234,"5_1"
"PRT","1",5,1975,0.94927,"PRT_1975_1_5","PRT_1975_1",419,5,0.00374999999999992,0.00395040399464844,419000,1655.21927375769,1655.21927375769,0.00395040399464844,0.94552,0.94927,0.000699175430577773,0.000699175430577773,"PRT_1975",332.76,143.36,189.4,776.97,1618.27,10388,"5_1"
"PRT","1",5,1980,0.96975,"PRT_1980_1_5","PRT_1980_1",437,5,0.00305999999999995,0.00315545243619485,437000,1378.93271461715,1378.93271461715,0.00315545243619485,0.96669,0.96975,0.00057168445274446,0.00057168445274446,"PRT_1980",305.72,141,164.72,772.11,1435.17,12822,"5_1"
"PRT","1",5,1981,0.97019,"PRT_1981_1_5","PRT_1981_1",439,5,0.00292000000000003,0.00300971974561687,439000,1321.26696832581,1321.26696832581,0.00300971974561687,0.96727,0.97019,0.000577696468810288,0.000577696468810288,"PRT_1981",303.28,145.44,157.84,780.3,1385.42,12934,"5_1"
"PRT","1",5,1982,0.97246,"PRT_1982_1_5","PRT_1982_1",437,5,0.00263999999999998,0.00271476461756779,437000,1186.35213787713,1186.35213787713,0.00271476461756779,0.96982,0.97246,0.000557709291386858,0.000557709291386858,"PRT_1982",310.68,147.4,163.28,812.52,1410.8,13198,"5_1"
"PRT","1",5,1983,0.97417,"PRT_1983_1_5","PRT_1983_1",431,5,0.00285999999999997,0.00293583255489286,431000,1265.34383115882,1265.34383115882,0.00293583255489286,0.97131,0.97417,0.000544416093329892,0.000544416093329892,"PRT_1983",322.08,155.28,166.8,810.18,1404.74,13158,"5_1"
"PRT","1",5,1984,0.97613,"PRT_1984_1_5","PRT_1984_1",423,5,0.00294000000000005,0.00301189390757384,423000,1274.03112290373,1274.03112290373,0.00301189390757384,0.97319,0.97613,0.000528802101062261,0.000528802101062261,"PRT_1984",325.72,150.12,175.64,807.75,1449.53,12894,"5_1"
"PRT","1",5,1985,0.97623,"PRT_1985_1_5","PRT_1985_1",411,5,0.00262000000000007,0.00268379377810564,411000,1103.03924280142,1103.03924280142,0.00268379377810564,0.97361,0.97623,0.000540691632096859,0.000540691632096859,"PRT_1985",349.24,166.08,183.12,844.74,1516.02,13240,"5_1"
"PRT","1",5,1986,0.97742,"PRT_1986_1_5","PRT_1986_1",396,5,0.00251999999999997,0.00257821611998933,396000,1020.97358351577,1020.97358351577,0.00257821611998933,0.9749,0.97742,0.00054341699992509,0.00054341699992509,"PRT_1986",367.56,172.28,195.24,862.38,1663.06,13774,"5_1"
"PRT","1",5,1987,0.97996,"PRT_1987_1_5","PRT_1987_1",383,5,0.00244000000000011,0.00248989754683876,383000,953.630760439244,953.630760439244,0.00248989754683876,0.97752,0.97996,0.000521371643519012,0.000521371643519012,"PRT_1987",386.84,188.92,197.92,945,1715.16,14641,"5_1"
"PRT","1",5,1988,0.98128,"PRT_1988_1_5","PRT_1988_1",371,5,0.00230000000000008,0.00234387738464055,371000,869.578509701644,869.578509701644,0.00234387738464055,0.97898,0.98128,0.000502664107810484,0.000502664107810484,"PRT_1988",389.48,195.28,194.2,1013.76,1667.76,15729,"5_1"
"PRT","1",5,1989,0.98239,"PRT_1989_1_5","PRT_1989_1",360,5,0.00231000000000003,0.00235140830016596,360000,846.506988059744,846.506988059744,0.00235140830016596,0.98008,0.98239,0.000492856510930344,0.000492856510930344,"PRT_1989",397.32,205.96,191.36,1026.18,1651.5,16533,"5_1"
"PRT","1",5,1990,0.983945,"PRT_1990_1_5","PRT_1990_1",344,5,0.00230500000000011,0.00234261061339822,344000,805.858051008988,805.858051008988,0.00234261061339822,0.98164,0.983945,0.00047796078594521,0.000477960785945211,"PRT_1990",407.48,216.84,190.64,1108.62,1606.9,17256,"5_1"
"PRT","1",5,1991,0.98425,"PRT_1991_1_5","PRT_1991_1",329,5,0.00224999999999997,0.00228600457200912,329000,752.095504191,752.095504191,0.00228600457200912,0.982,0.98425,0.000477003447111382,0.000477003447111382,"PRT_1991",412.92,220.4,192.56,1089.9,1642.18,17950,"5_1"
"PRT","1",5,1992,0.98579,"PRT_1992_1_5","PRT_1992_1",313,5,0.00207000000000002,0.00209983870804128,313000,657.249515616921,657.249515616921,0.00209983870804128,0.98372,0.98579,0.00045351824689569,0.00045351824689569,"PRT_1992",416.64,228.52,188.12,1080.45,1641.91,18599,"5_1"
"PRT","1",5,1993,0.98716,"PRT_1993_1_5","PRT_1993_1",301,5,0.00208000000000008,0.00210705458081778,301000,634.223428826152,634.223428826152,0.00210705458081778,0.98508,0.98716,0.000431591048711073,0.000431591048711073,"PRT_1993",426.28,236.16,190.12,1105.29,1653.43,18520,"5_1"
"PRT","1",5,1994,0.98906,"PRT_1994_1_5","PRT_1994_1",292,5,0.00192499999999995,0.00194629243928574,292000,568.317392271436,568.317392271436,0.00194629243928574,0.987135,0.98906,0.000405758278799113,0.000405758278799113,"PRT_1994",433.32,243.2,190.16,1119.87,1659.81,18819,"5_1"
"PRT","1",5,1995,0.98959,"PRT_1995_1_5","PRT_1995_1",286,5,0.00173999999999996,0.0017583039440576,286000,502.874928000475,502.874928000475,0.0017583039440576,0.98785,0.98959,0.000402330996798748,0.000402330996798748,"PRT_1995",430.44,241.84,188.6,1109.88,1636.68,19262,"5_1"
"PRT","1",5,1996,0.98964,"PRT_1996_1_5","PRT_1996_1",284,5,0.00166999999999995,0.00168748231680202,284000,479.244977971773,479.244977971773,0.00168748231680202,0.98797,0.98964,0.000394967136588175,0.000394967136588175,"PRT_1996",436.96,248.92,188,1148.58,1648.46,19939,"5_1"
"PRT","1",5,1997,0.99065,"PRT_1997_1_5","PRT_1997_1",285,5,0.00153999999999999,0.0015545349013274,285000,443.042446878308,443.042446878308,0.0015545349013274,0.98911,0.99065,0.000371534562503131,0.000371534562503131,"PRT_1997",425.52,247.84,177.68,1115.82,1577.66,20810,"5_1"
"PRT","1",5,1998,0.99116,"PRT_1998_1_5","PRT_1998_1",287,5,0.00139,0.00140239719116994,287000,402.487993865774,402.487993865774,0.00140239719116994,0.98977,0.99116,0.000362607539116666,0.000362607539116666,"PRT_1998",451.52,263.4,188.12,1131.3,1655.18,21782,"5_1"
"PRT","1",5,1999,0.99178,"PRT_1999_1_5","PRT_1999_1",286,5,0.00135000000000007,0.0013611889733611,286000,389.300046381275,389.300046381275,0.0013611889733611,0.99043,0.99178,0.000345776517162589,0.000345776517162589,"PRT_1999",457.16,273.52,183.64,1198.62,1638.22,22590,"5_1"
"PRT","1",5,2000,0.992185,"PRT_2000_1_5","PRT_2000_1",285,5,0.00122000000000011,0.00122960939744111,285000,350.438678270717,350.438678270717,0.00122960939744111,0.990965,0.992185,0.000334866828066339,0.000334866828066339,"PRT_2000",451.16,269.12,182.04,1204.47,1629.37,23372,"5_1"
"PRT","1",5,2001,0.99257,"PRT_2001_1_5","PRT_2001_1",283,5,0.00112500000000004,0.00113342132041069,283000,320.758233676226,320.758233676226,0.00113342132041069,0.991445,0.99257,0.000326614416039912,0.000326614416039912,"PRT_2001",458.08,276.76,181.32,1198.17,1631.75,23751,"5_1"
"PRT","1",5,2002,0.993535,"PRT_2002_1_5","PRT_2002_1",283,5,0.00105999999999995,0.00106689749228759,283000,301.931990317388,301.931990317388,0.00106689749228759,0.992475,0.993535,0.000305316965301173,0.000305316965301173,"PRT_2002",449.2,270.64,178.56,1213.83,1604.97,23896,"5_1"
"PRT","1",5,2003,0.99417,"PRT_2003_1_5","PRT_2003_1",281,5,0.00105,0.00105615739762817,281000,296.780228733515,296.780228733515,0.00105615739762817,0.99312,0.99417,0.000295077905381417,0.000295077905381417,"PRT_2003",441.8,262.24,179.6,1207.71,1610.49,23678,"5_1"
"PRT","1",5,2004,0.99435,"PRT_2004_1_5","PRT_2004_1",281,5,0.0010699999999999,0.00107607985115895,281000,302.378438175666,302.378438175666,0.00107607985115895,0.99328,0.99435,0.000291078846620571,0.000291078846620571,"PRT_2004",452.48,268.12,184.36,1191.78,1625.74,24143,"5_1"
"PRT","1",5,2005,0.99487,"PRT_2005_1_5","PRT_2005_1",284,5,0.000979999999999981,0.000985053323549791,284000,279.755143888141,279.755143888141,0.000985053323549791,0.99389,0.99487,0.000280212100648784,0.000280212100648784,"PRT_2005",452.2,273.4,178.76,1224.09,1592.71,24378,"5_1"
"PRT","1",5,2006,0.99547,"PRT_2006_1_5","PRT_2006_1",286,5,0.000809999999999977,0.000813685997568965,286000,232.714195304724,232.714195304724,0.000813685997568965,0.99466,0.99547,0.000267073295483119,0.000267073295483119,"PRT_2006",454,278.68,175.32,1228.23,1577.77,24809,"5_1"
"PRT","1",5,2007,0.99547,"PRT_2007_1_5","PRT_2007_1",287,5,0.000719999999999943,0.000723276442283487,287000,207.580338935361,207.580338935361,0.000723276442283487,0.99475,0.99547,0.000272370797596145,0.000272370797596145,"PRT_2007",469.08,293.12,175.92,1255.32,1560.6,25477,"5_1"
"PRT","1",5,2008,0.99554,"PRT_2008_1_5","PRT_2008_1",286,5,0.000680000000000014,0.000683046386885523,286000,195.35126664926,195.35126664926,0.000683046386885523,0.99486,0.99554,0.000269963095857718,0.000269963095857718,"PRT_2008",456.6,285.12,171.44,1294.47,1553.93,25591,"5_1"
"PRT","1",5,2009,0.99536,"PRT_2009_1_5","PRT_2009_1",284,5,0.00051000000000001,0.000512377431281155,284000,145.515190483848,145.515190483848,0.000512377431281155,0.99485,0.99536,0.000279982562397371,0.000279982562397371,"PRT_2009",456.68,283.16,173.52,1280.61,1543.71,24902,"5_1"
"PRT","1",5,2010,0.99609,"PRT_2010_1_5","PRT_2010_1",277,5,0.000609999999999999,0.000612394462347779,277000,169.633266070335,169.633266070335,0.000612394462347779,0.99548,0.99609,0.000259979985876041,0.000259979985876041,"PRT_2010",460.6,284.36,176.22,1252.035,1543.865,25463,"5_1"
"PRT","1",5,2011,0.99622,"PRT_2011_1_5","PRT_2011_1",271,5,0.000700000000000034,0.000702656039830594,271000,190.419786794091,190.419786794091,0.000702656039830594,0.99552,0.99622,0.000256314666054967,0.000256314666054967,"PRT_2011",449.58,279.26,170.32,1258.245,1533.675,25133,"5_1"
"PRT","1",5,2012,0.99569,"PRT_2012_1_5","PRT_2012_1",267,5,0.00046999999999997,0.000472034468559462,267000,126.033203105376,126.033203105376,0.000472034468559462,0.99522,0.99569,0.000278987542325617,0.000278987542325617,"PRT_2012",443.06,270.88,172.2,1249.11,1532.83,24218,"5_1"
"PRT","1",5,2013,0.99583,"PRT_2013_1_5","PRT_2013_1",262,5,0.00046999999999997,0.000471968107006186,262000,123.655644035621,123.655644035621,0.000471968107006186,0.99536,0.99583,0.000288543791559249,0.000288543791559249,"PRT_2013",443.88,272.3,171.56,1237.14,1551.98,24076,"5_1"
"PRT","1",5,2014,0.99584,"PRT_2014_1_5","PRT_2014_1",258,5,0.000479999999999925,0.000482005141388099,258000,124.35732647813,124.35732647813,0.000482005141388099,0.99536,0.99584,0.000297624525613815,0.000297624525613815,"PRT_2014",444.48,274.88,169.6,1199.16,1516.36,24423,"5_1"
"PRT","1",5,2016,0.9957,"PRT_2016_1_5","PRT_2016_1",252,5,0.000460000000000016,0.00046198654213118,252000,116.420608617057,116.420608617057,0.00046198654213118,0.99524,0.9957,0.000293498214328073,0.000293498214328073,"PRT_2016",452.28,285.64,166.64,1206,1506.72,25346,"5_1"
"PRT","1",5,2017,0.99604,"PRT_2017_1_5","PRT_2017_1",249,5,0.000439999999999996,0.000441749327336247,249000,109.995582506726,109.995582506726,0.000441749327336247,0.9956,0.99604,0.000283482264887811,0.000283482264887811,"PRT_2017",459.16,287.92,171.24,1205.91,1529.93,26299,"5_1"
"PRT","1",5,2018,0.99609,"PRT_2018_1_5","PRT_2018_1",242,5,0.000400000000000067,0.000401570139244513,242000,97.1799736971721,97.1799736971721,0.000401570139244513,0.99569,0.99609,0.00027886109428485,0.00027886109428485,"PRT_2018",475,308.08,166.92,1242.18,1524.82,27036,"5_1"
"PRT","2",5,1963,0.90596,"PRT_1963_2_5","PRT_1963_2",416,5,0.00478999999999996,0.00528720914830673,416000,2199.4790056956,2199.4790056956,0.00528720914830673,0.90117,0.90596,0.000838322384449439,0.000838322384449439,"PRT_1963",300.28,112.56,187.72,514.53,1585.19,5585,"5_2"
"PRT","2",5,1964,0.90926,"PRT_1964_2_5","PRT_1964_2",415,5,0.00505999999999995,0.00556496491652548,415000,2309.46044035807,2309.46044035807,0.00556496491652548,0.9042,0.90926,0.000826541354214898,0.000826541354214898,"PRT_1964",295.32,118.2,177.12,532.8,1499.88,5926,"5_2"
"PRT","2",5,1965,0.922885,"PRT_1965_2_5","PRT_1965_2",416,5,0.00397000000000003,0.00430172773422477,416000,1789.51873743751,1789.51873743751,0.00430172773422477,0.918915,0.922885,0.000776464802882135,0.000776464802882135,"PRT_1965",309.4,121.12,188.28,706.23,1581.37,6363,"5_2"
"PRT","2",5,1970,0.94033,"PRT_1970_2_5","PRT_1970_2",420,5,0.00331000000000004,0.00352004083672757,420000,1478.41715142558,1478.41715142558,0.00352004083672757,0.93702,0.94033,0.000791121011876803,0.000791121011876803,"PRT_1970",338.76,138.4,200.36,703.98,1720.26,8724,"5_2"
"PRT","2",5,1971,0.94359,"PRT_1971_2_5","PRT_1971_2",418,5,0.00344,0.00364565118324696,418000,1523.88219459723,1523.88219459723,0.00364565118324696,0.94015,0.94359,0.000764402600858783,0.000764402600858783,"PRT_1971",333.8,145,188.84,712.53,1632.67,9358,"5_2"
"PRT","2",5,1972,0.95479,"PRT_1972_2_5","PRT_1972_2",420,5,0.00273000000000001,0.00285926748290201,420000,1200.89234281884,1200.89234281884,0.00285926748290201,0.95206,0.95479,0.000665125919958059,0.000665125919958059,"PRT_1972",339.64,147.68,191.96,743.04,1648.32,10130,"5_2"
"PRT","2",5,1973,0.94984,"PRT_1973_2_5","PRT_1973_2",417,5,0.00297999999999998,0.003137370504506,417000,1308.283500379,1308.283500379,0.003137370504506,0.94686,0.94984,0.000707288553781771,0.000707288553781771,"PRT_1973",332.84,141.2,191.64,736.83,1641.33,11258,"5_2"
"PRT","2",5,1974,0.95967,"PRT_1974_2_5","PRT_1974_2",414,5,0.00283,0.00294893036147842,414000,1220.85716965207,1220.85716965207,0.00294893036147842,0.95684,0.95967,0.000643223218972136,0.000643223218972136,"PRT_1974",338.8,149.08,189.72,778.77,1635.43,11234,"5_2"
"PRT","2",5,1975,0.95842,"PRT_1975_2_5","PRT_1975_2",405,5,0.00268000000000002,0.00279626885916406,405000,1132.48888796144,1132.48888796144,0.00279626885916406,0.95574,0.95842,0.000651221527516183,0.000651221527516183,"PRT_1975",332.76,143.36,189.4,776.97,1618.27,10388,"5_2"
"PRT","2",5,1980,0.97595,"PRT_1980_2_5","PRT_1980_2",420,5,0.00205,0.00210051744454121,420000,882.217326707309,882.217326707309,0.00210051744454121,0.9739,0.97595,0.000523554267087568,0.000523554267087568,"PRT_1980",305.72,141,164.72,772.11,1435.17,12822,"5_2"
"PRT","2",5,1981,0.97614,"PRT_1981_2_5","PRT_1981_2",422,5,0.00204000000000004,0.00208986415882972,422000,881.922675026141,881.922675026141,0.00208986415882972,0.9741,0.97614,0.000531109000259577,0.000531109000259577,"PRT_1981",303.28,145.44,157.84,780.3,1385.42,12934,"5_2"
"PRT","2",5,1982,0.97792,"PRT_1982_2_5","PRT_1982_2",420,5,0.002,0.00204515706806283,420000,858.965968586388,858.965968586388,0.00204515706806283,0.97592,0.97792,0.00051489015191444,0.00051489015191444,"PRT_1982",310.68,147.4,163.28,812.52,1410.8,13198,"5_2"
"PRT","2",5,1983,0.97902,"PRT_1983_2_5","PRT_1983_2",414,5,0.00182000000000004,0.0018590018590019,414000,769.626769626788,769.626769626788,0.0018590018590019,0.9772,0.97902,0.000509839570185378,0.000509839570185378,"PRT_1983",322.08,155.28,166.8,810.18,1404.74,13158,"5_2"
"PRT","2",5,1984,0.98084,"PRT_1984_2_5","PRT_1984_2",405,5,0.00140000000000007,0.00142734798743941,405000,578.07593491296,578.07593491296,0.00142734798743941,0.97944,0.98084,0.000491636356747224,0.000491636356747224,"PRT_1984",325.72,150.12,175.64,807.75,1449.53,12894,"5_2"
"PRT","2",5,1985,0.98213,"PRT_1985_2_5","PRT_1985_2",394,5,0.00147999999999993,0.00150692881797718,394000,593.729954283008,593.729954283008,0.00150692881797718,0.98065,0.98213,0.000483598434833988,0.000483598434833988,"PRT_1985",349.24,166.08,183.12,844.74,1516.02,13240,"5_2"
"PRT","2",5,1986,0.9822,"PRT_1986_2_5","PRT_1986_2",380,5,0.00179999999999991,0.00183262064752587,380000,696.395846059832,696.395846059832,0.00183262064752587,0.9804,0.9822,0.000497041543531273,0.000497041543531273,"PRT_1986",367.56,172.28,195.24,862.38,1663.06,13774,"5_2"
"PRT","2",5,1987,0.98342,"PRT_1987_2_5","PRT_1987_2",368,5,0.00161,0.00163714384494926,368000,602.468934941327,602.468934941327,0.00163714384494926,0.98181,0.98342,0.00048615933914613,0.00048615933914613,"PRT_1987",386.84,188.92,197.92,945,1715.16,14641,"5_2"
